stamp_i__desc,stamp_f__desc,latency_i__desc,latency_f__desc,minimum_cq__desc,maximum_rms__desc,data_fixed__desc,eeg.af3_8_12Hz__feat,eeg.f7_8_12Hz__feat,eeg.f3_8_12Hz__feat,eeg.fc5_8_12Hz__feat,eeg.t7_8_12Hz__feat,eeg.p7_8_12Hz__feat,eeg.o1_8_12Hz__feat,eeg.o2_8_12Hz__feat,eeg.p8_8_12Hz__feat,eeg.t8_8_12Hz__feat,eeg.fc6_8_12Hz__feat,eeg.f4_8_12Hz__feat,eeg.f8_8_12Hz__feat,eeg.af4_8_12Hz__feat,eeg.af3_12_15Hz__feat,eeg.f7_12_15Hz__feat,eeg.f3_12_15Hz__feat,eeg.fc5_12_15Hz__feat,eeg.t7_12_15Hz__feat,eeg.p7_12_15Hz__feat,eeg.o1_12_15Hz__feat,eeg.o2_12_15Hz__feat,eeg.p8_12_15Hz__feat,eeg.t8_12_15Hz__feat,eeg.fc6_12_15Hz__feat,eeg.f4_12_15Hz__feat,eeg.f8_12_15Hz__feat,eeg.af4_12_15Hz__feat,eeg.af3_15_20Hz__feat,eeg.f7_15_20Hz__feat,eeg.f3_15_20Hz__feat,eeg.fc5_15_20Hz__feat,eeg.t7_15_20Hz__feat,eeg.p7_15_20Hz__feat,eeg.o1_15_20Hz__feat,eeg.o2_15_20Hz__feat,eeg.p8_15_20Hz__feat,eeg.t8_15_20Hz__feat,eeg.fc6_15_20Hz__feat,eeg.f4_15_20Hz__feat,eeg.f8_15_20Hz__feat,eeg.af4_15_20Hz__feat,eeg.af3_18_40Hz__feat,eeg.f7_18_40Hz__feat,eeg.f3_18_40Hz__feat,eeg.fc5_18_40Hz__feat,eeg.t7_18_40Hz__feat,eeg.p7_18_40Hz__feat,eeg.o1_18_40Hz__feat,eeg.o2_18_40Hz__feat,eeg.p8_18_40Hz__feat,eeg.t8_18_40Hz__feat,eeg.fc6_18_40Hz__feat,eeg.f4_18_40Hz__feat,eeg.f8_18_40Hz__feat,eeg.af4_18_40Hz__feat
1669971678.134311,1669971679.12991,0.0,0.9955990314483644,4.0,56.64352953534131,0,-6.764983535900696,1.098614159740291,-9.322057443889483,-5.653209142255835,-1.0452056363792281,-2.427825226808899,-2.2066254104580283,-4.560175823256982,-4.27622215021765,3.284558206926299,-7.500606296028563,-8.901183254629904,-4.933282529713087,-10.31036166038904,-4.697109191526247,1.5680123711607408,-11.077797138380792,-8.147441315096708,-1.9330388160820053,1.797025031431887,1.0210760606394043,-7.779981855587996,-3.136359018507045,9.26243613835745,-2.4985342935684454,-3.3425147309476317,-2.507769020830926,-10.545973560856375,-5.5812599584818585,-1.8569026159382136,-6.962087099342228,-1.8136650482745507,-5.152791125823749,0.9018116328389676,-1.9996233112711366,-2.9586662408925846,-0.7731319093713986,7.572306558547362,-3.768666272722628,-3.5129707242637407,-2.18048152907641,-8.311516571902382,-14.629297377980146,-8.433529234182927,-16.671648201562263,-11.017374054306327,-12.586126925121203,-13.983936608084221,-14.652988457395523,-12.629416043077292,-11.826759447238619,-2.954491174753759,-11.651287187089686,-13.62941002593673,-11.596442527076864,-16.78271583035282
1669971678.384186,1669971679.379785,0.2498750686645507,1.245474100112915,4.0,48.583763836012366,0,-7.371316810057602,-6.8081374293490065,-8.404225296617419,-1.7237745353890068,-1.4738458269423114,1.8054839718685245,-0.46781865017184926,-8.412631401154375,-2.7817404189142083,8.194482017952659,-6.796485168911079,-4.685978338627955,0.0915483509026796,-6.773684742792431,-4.479027295882538,0.05068558877203675,-9.040835487617665,-2.941810831969173,-3.7938535354457836,-1.702505139205419,-2.2543843701179824,-3.9208670683895255,-2.5075266867722585,10.914162845509722,-4.6989417559863025,-4.314468502023812,-1.4954602326768571,-6.638708491374128,-8.32433091364651,-1.267261063128795,-9.622561542228036,-3.677386977453149,-3.9611156398330216,0.3306428765528218,-2.6099597477923187,-3.5859066052591313,-2.834804589702104,7.845148030463448,-5.347406617885468,-5.501313802640012,-1.0047073801251891,-11.907579289943913,-16.297395104612463,-10.44932274289095,-16.59727448641613,-12.22557958022473,-10.577274622259441,-8.341648487702676,-11.880728247131671,-14.25566955250288,-10.773937392718029,-2.4492471941626586,-13.573551038288084,-14.213370351083238,-10.925074554764828,-18.44439306587188
1669971678.634062,1669971679.629661,0.4997510910034179,1.4953501224517822,4.0,50.440518437648024,0,-9.239714390655841,-1.3674590550008714,-8.311473338834212,-1.138997448621764,-0.7873730002878303,4.790020363654887,-2.867528762422747,-6.689040375973123,-2.376756278494519,11.037894567365132,-5.2297852289421956,-4.798209275844257,-0.6493751204329206,-5.389478932671478,-5.10018223936835,-1.917371390416061,-7.101306028356815,0.05707615574508158,-5.523355773278125,3.31887050065647,-0.20591227575614823,-3.11682708784397,-4.5728909152684905,8.972048974916158,-2.2953057921895734,-2.8868846385749314,0.20561186760428318,-7.629844936448327,-7.2059921322015965,-2.237734022444437,-8.930561942304038,-6.700300525439928,-2.599223936380918,-2.4923518435798315,-0.4601557700134801,-6.324274295335755,-3.8946712776453047,7.603049994964212,-8.144267325414733,-5.45414567979225,-2.196427887503129,-9.422220600583898,-14.56896121990946,-10.07702955325346,-16.126733161656645,-12.723900084611223,-11.956410111348468,-7.735148787707544,-11.582818087130098,-16.176524120098737,-11.262305978810446,-2.4821349694764723,-15.21116400938549,-12.249608021053247,-10.857960469028223,-16.65710762429408
1669971678.883938,1669971679.879537,0.7496271133422852,1.7452261447906494,4.0,47.52064675173066,0,-11.92623762582759,3.0074103117086795,-7.918222018226642,-1.4927889640117504,-0.6960771007273402,4.388419126698328,-2.287936102814804,-3.6882193172625644,-2.807299358084909,8.093032344215906,-5.582358328934895,-8.046362782590963,-9.390216700409162,-7.984018889326421,-12.305338780525812,1.5572729664690386,-4.915680819081624,-0.616224740428085,-5.5325472967340605,3.380399019902364,0.6614748634525586,-3.3805233722740278,-3.0607951979134853,4.831248387811461,-3.638776528438447,-2.9678106017653456,-4.986762399053744,-8.835617505444489,-2.610962020539297,-0.6151332862881268,-8.976762984773092,-6.834633625150212,-2.1504245780629363,1.1407315173403128,-0.9041482269815344,-7.672806156458279,-1.4541529001970288,8.933036069883805,-6.361175576421168,-7.468855161672842,-5.437056594518294,-4.662896496557355,-10.532021660102334,-10.028833281980013,-17.016057156126465,-14.55425099292475,-11.273154219250326,-9.311021208771203,-10.22583605752936,-15.591334053725967,-9.599382538381603,-3.5258894644864824,-14.173739258317802,-12.182934944100683,-14.642640922451253,-15.31725095252976
1669971679.133814,1669971680.129413,0.9995031356811525,1.9951019287109373,4.0,24.525236027503357,0,-9.060073238027943,2.68764685870973,-9.262663959470302,-2.3632382174063467,-1.3827245551946432,-0.9590580354317556,0.4695803861493347,-4.6025963044620095,-6.203432900863581,9.330704732446641,-5.353654171148371,-4.033799333264453,-7.429106402480279,-8.678966925567034,-7.676036624876662,-0.5102667051045422,-3.559772603104962,-3.9775348991665407,-5.268753237679411,-0.6502901142383783,-0.3270588393584587,-2.620148176329419,-4.697758262084023,4.799666590329367,-6.166674154597992,-1.6386836160624862,-4.301431598593586,-8.077148556408595,-6.860337904056317,-3.386923884765347,-8.115028311026965,-7.443726961525298,-3.9094520999563076,0.9291515592584919,-0.9362598234291896,-8.113932499134247,-2.384676589021604,5.127208483745446,-3.5325151763945115,-7.806066708629384,-6.090364170047123,-7.080684209236875,-13.080215111388627,-10.594041523600149,-17.131704325577225,-17.493080078522333,-13.093556246076965,-9.670482220678094,-10.177500779255972,-15.02464513641385,-10.168882266277596,-4.327597765248548,-12.110110509469582,-13.276779802872326,-15.219011067419023,-16.573714648362532
1669971679.38369,1669971680.379289,1.2493791580200195,2.2449779510498047,4.0,21.177282528259735,0,-6.3922483564668475,-0.4243532466620243,-8.51047572776711,-0.9055043699967004,-1.2118415924751205,0.6580222798970669,-0.26624588081604905,-2.411062580326529,-2.6971955119841335,7.188416474158257,-6.628003052075452,-3.967131668092578,-7.9080317238636315,-5.633343584732787,-7.7607531840179,-2.962109353838505,-6.291713185945529,-4.061646494774517,-11.182133280326152,0.0680918519850785,-0.6469394250618248,-4.056096258288046,-4.829176178799126,4.849280577510334,-3.0963010045166195,-2.7639670675046935,-3.3020023762384634,-6.353023628775791,-8.18434276948636,-7.505784685487811,-10.43067785054431,-4.29499777600694,-5.796028574029657,-0.9514853825267823,-3.09426256940655,-6.494497293427121,-6.164021632404205,3.9169835822115706,-4.901313194594917,-3.403365196141225,-5.95289656785272,-9.976871811792567,-14.873211432986402,-13.388492425990638,-17.361813187641474,-15.041381409172219,-15.444496594685017,-9.44622505283946,-13.518224972063862,-13.956665917778812,-12.036698073373373,-4.541845007134709,-14.421213622983311,-14.997781696622832,-13.496737071866917,-18.473371886398844
1669971679.633566,1669971680.629164,1.4992549419403076,2.4948530197143555,4.0,17.983330545619328,0,-3.598432773988499,-3.952327388141088,-6.884748738089966,-2.4271864142123216,-0.8668217975802666,0.04532372151753902,-2.727275757204193,-2.3025927839642617,-1.5168558838208623,6.249179664272572,-7.325622962016335,-7.581722053247514,-5.99140229535565,-5.44610571890479,-1.7880844438791659,-0.4621979338416479,-7.615605901833668,0.39339637472742595,-3.6429307725153945,-0.21819628783141737,-1.673794145455179,-4.5113888312349575,-6.169392294987617,4.758114762473327,-5.454742010901173,-1.420714841156598,-1.1115070719518962,-4.678914456739491,-6.843870446659431,-6.835996191459913,-11.091538313433029,-2.872576797857232,-2.9278763788542084,1.5264529486488543,-2.2569591632885837,-2.4776507669650547,-4.770250404372459,8.435449761288217,-3.876642486972566,-3.9420989389023395,-4.045822933123956,-9.687150562186744,-15.792749491409246,-14.031825433841218,-19.219150219428734,-15.301337934623248,-10.542823972426469,-6.644444097073005,-14.527704573312437,-12.734579330683564,-10.497837366043468,-1.3556188761506132,-12.577812618506773,-14.341173811399731,-11.530770124084588,-17.528565392398768
1669971679.883441,1669971680.87904,1.7491300106048584,2.7447290420532227,4.0,19.050247260639537,0,-5.25720579833914,0.382076372006842,-9.569877966478193,-6.1795028595913255,-2.0898221645108817,0.2519402428780671,-1.5399289823556892,-5.600185785578709,-2.881863081800887,9.244557627011782,-8.645863901625749,-7.833990209798124,-3.3327942104953068,-8.792245762411145,-1.9369257878591188,-0.1974857564293028,-5.4153731384995885,-2.76471926065327,-2.056688426431255,2.6265348441314043,2.990699876696707,-4.148552530176443,-5.208507500530023,3.6674865476252583,-4.600730316770677,0.421187403651547,-3.1151828490186952,-2.4781908165180506,-8.23217097765821,-4.4375609141880705,-5.462056843313103,-3.4201270235113244,-3.2553065911207018,-0.39945845905284194,-1.8346743780531338,-2.3650768601638377,-1.040741628281363,9.311184887315871,-3.409745322879789,-8.634398708318498,-0.2878002661494488,-9.450886682882881,-16.334204159019176,-10.474711693358321,-17.08757039826732,-14.966583693491302,-10.32590045078603,-8.811631490407516,-14.139829540530176,-14.580867286848335,-9.13071740700547,0.4977753236037899,-11.11669563814187,-13.449600383872937,-9.451132903505936,-18.13623115571967
1669971680.133317,1669971681.128916,1.9990060329437256,2.99460506439209,4.0,18.839375760057365,0,-9.71066884595764,0.685423743353703,-10.799169529584901,-4.10454618982922,-2.3718413390163144,2.1816503699953294,-4.642954841843823,-4.729709509227269,-1.1014561339733422,9.982112846748239,-8.449225142603012,-6.423066299959917,-5.109046990600689,-12.896292945258915,-8.268196256658154,-0.38081801634266765,-4.262106292406928,-5.35142494723252,-3.8710415786621306,-0.018506581906838668,-0.4752266835627144,-5.58135936620031,-1.2538803032915582,8.417319882693535,-3.287483762655815,-1.7602858936364472,-3.097257812550951,-7.008623680947283,-9.177361343271224,-1.0088249786436272,-5.99227958163738,-0.48201527978987413,-2.1702589946127704,-3.0224439217785557,-2.4065958104005887,-2.8776725907725336,-1.7078787447527168,8.380817353373223,-2.0584396398190457,-5.1031144837560225,-1.5412896745723663,-7.62148735859559,-16.417998327652,-7.788319044415331,-15.832781934086482,-11.49483254290488,-10.913388630610164,-13.401447210432133,-9.653403708245719,-14.02374999753974,-10.18360318772277,-0.058446560569138994,-10.807024842250009,-11.706671276970358,-10.771487682519918,-15.758769365513736
1669971680.383193,1669971681.378792,2.2488820552825928,3.244481086730957,4.0,17.410289550003686,0,-5.849044785692612,-3.3407730392295254,-11.00230438498431,-0.35065596456714165,-1.4685313006025569,2.7703889237048958,-7.292587891306617,-2.7339544850183395,-1.1825754110593394,6.786837038404867,-4.748520924130969,-2.5895755846717754,-2.165626124917019,-11.947138100304375,-9.156731268873248,-0.5042579950539882,-9.816231405135316,-3.3839407065482767,-3.591761536400578,0.9960206241740649,-4.719818760759819,-3.286924766562398,1.7856778749947582,9.417990147243998,-2.245986499538864,-2.2118072070536026,-2.1325790544353183,-11.608180996079442,-5.762191000619163,-2.8361143538956854,-6.502443128495865,-2.0122352724065906,-0.9365105830388978,-0.9468269436557014,-3.329338129915909,-3.09192981074557,-0.491534513077317,6.96043222620059,-1.541852781645229,-6.045481007355647,-2.743117808755598,-6.993589562283537,-15.163791261715163,-10.008804322172022,-16.18174341056188,-13.564062940792791,-11.447806381474663,-14.947399398940895,-10.790928322788096,-13.167824482407378,-12.83885852093345,-3.2754816380135128,-11.361807321688083,-13.75874766254336,-11.45764915720485,-14.898742183332224
1669971680.633069,1669971681.628668,2.49875807762146,3.494357109069824,4.0,34.68209366031731,0,-6.281400855539502,-1.5619461773530001,-12.064505010468045,-2.4070992780822795,-1.2190048818369372,4.8191521446340975,-3.1696501122921217,-6.080946533732627,-4.6717304998516616,6.115263407305566,-4.4776387419936805,-1.84575534015702,2.948105155889597,-8.88598812156978,-12.085439291688111,-0.2067998931292162,-11.051358449681807,-5.871492161308716,-0.21316004721717532,2.7266985752724198,-4.267845818328025,-3.502669364650186,-0.6200343914141812,7.859579033070857,-1.9369931755933538,-4.627510592245565,-2.80117445088033,-8.979272393063267,-6.704474230169033,-1.4622882525388419,-8.838705977793898,-4.554360808102784,-1.5612020018734276,-4.204749383065886,-2.2515101494097847,-5.530728999261871,-0.49964163398201195,6.100319432765176,-3.1104951290078064,-4.732085586537018,0.026319151403684172,-7.994522183346824,-16.200480632414106,-9.383615504183103,-19.538019503985645,-13.385990141613615,-11.015362991622524,-11.618952393589577,-12.663226331538361,-15.177471849207397,-16.469722635511886,-4.170673477529341,-13.402703528161208,-14.643266339210637,-10.4195903327794,-17.789853110697134
1669971680.882944,1669971681.878544,2.7486331462860107,3.7442331314086914,4.0,56.36616442044035,0,-4.580538204710779,-2.058232459936175,-11.951070747944033,-4.104457052264441,-1.0308023014835515,2.940920744894843,0.10905375209561946,-8.843616875915698,-4.772091228269297,9.547555025745325,-2.2144260248704777,-0.9854700353418999,0.20832625895459533,-9.296803697102566,-3.7994426846790796,-2.4052946858209845,-11.691113751376935,-8.489125138240425,-3.578028921324589,1.9450129148943973,-2.446352628532428,-6.023354963481201,-6.886406987662559,3.6921154402584233,-0.711408483963792,-4.204292865274447,-4.566149791501354,-8.112586362293584,-6.796164933924632,-0.834196578174166,-10.111996218995907,-2.2488233893013816,-2.9193721541667346,-2.4966393761837082,-3.049497259278529,-6.199677270284846,-3.3319646279889463,6.224149006539077,-3.8293539257399027,-4.525750354695639,0.23579999550334574,-8.586463727992694,-15.569288235264079,-9.413557303757045,-19.790889575090276,-9.955903546207661,-12.996369634532494,-10.008003134603673,-13.729538546866937,-13.365763377503423,-15.966734773996869,-1.5659015697234457,-12.488130849363529,-14.196938855020772,-12.710373200133994,-17.52606801561903
1669971681.13282,1669971682.128419,2.998508930206299,3.994107961654663,4.0,79.57088874474437,0,-0.4540858291363048,1.1441899787117205,-7.93816067512498,-4.2567728385675165,-1.113217446961344,0.5868096107624899,0.5494600291148466,-6.315554282646435,-3.3790667929215443,10.077074328680492,-3.4061006500488364,-1.469106327977763,-0.08579532330925317,-9.76909205453888,-0.7755854418244956,-0.4787956220478835,-10.415499789167681,-8.045478944718257,-3.3831555026978815,0.44930662223296725,2.41341080475,-5.542612866144728,-4.911406873859795,6.8017496440063585,-2.595459845680227,-1.9791556692019059,-6.422363104705281,-13.734577581286375,-6.476961531973022,-0.29391827387356273,-6.151444202014831,-5.267207449020655,-3.201353255291735,-0.5650566812251598,-1.4833131777856714,-4.242612802438607,-2.6630305951783773,6.459581647125155,-5.904016021236645,-5.492631052805218,-3.0511202261587247,-5.535117028259675,-14.477233044806695,-9.693533276807496,-15.803757718934442,-11.505099528542605,-15.847714407745181,-9.13552732729227,-13.14838280077838,-12.630642393960919,-12.949016334249448,-3.3628651575391197,-12.646611449974205,-13.436827452997571,-11.639552043431232,-15.36014868511649
