stamp_i__desc,stamp_f__desc,latency_i__desc,latency_f__desc,minimum_cq__desc,maximum_rms__desc,data_fixed__desc,eeg.af3_8_12Hz__feat,eeg.f7_8_12Hz__feat,eeg.f3_8_12Hz__feat,eeg.fc5_8_12Hz__feat,eeg.t7_8_12Hz__feat,eeg.p7_8_12Hz__feat,eeg.o1_8_12Hz__feat,eeg.o2_8_12Hz__feat,eeg.p8_8_12Hz__feat,eeg.t8_8_12Hz__feat,eeg.fc6_8_12Hz__feat,eeg.f4_8_12Hz__feat,eeg.f8_8_12Hz__feat,eeg.af4_8_12Hz__feat,eeg.af3_12_15Hz__feat,eeg.f7_12_15Hz__feat,eeg.f3_12_15Hz__feat,eeg.fc5_12_15Hz__feat,eeg.t7_12_15Hz__feat,eeg.p7_12_15Hz__feat,eeg.o1_12_15Hz__feat,eeg.o2_12_15Hz__feat,eeg.p8_12_15Hz__feat,eeg.t8_12_15Hz__feat,eeg.fc6_12_15Hz__feat,eeg.f4_12_15Hz__feat,eeg.f8_12_15Hz__feat,eeg.af4_12_15Hz__feat,eeg.af3_15_20Hz__feat,eeg.f7_15_20Hz__feat,eeg.f3_15_20Hz__feat,eeg.fc5_15_20Hz__feat,eeg.t7_15_20Hz__feat,eeg.p7_15_20Hz__feat,eeg.o1_15_20Hz__feat,eeg.o2_15_20Hz__feat,eeg.p8_15_20Hz__feat,eeg.t8_15_20Hz__feat,eeg.fc6_15_20Hz__feat,eeg.f4_15_20Hz__feat,eeg.f8_15_20Hz__feat,eeg.af4_15_20Hz__feat,eeg.af3_18_40Hz__feat,eeg.f7_18_40Hz__feat,eeg.f3_18_40Hz__feat,eeg.fc5_18_40Hz__feat,eeg.t7_18_40Hz__feat,eeg.p7_18_40Hz__feat,eeg.o1_18_40Hz__feat,eeg.o2_18_40Hz__feat,eeg.p8_18_40Hz__feat,eeg.t8_18_40Hz__feat,eeg.fc6_18_40Hz__feat,eeg.f4_18_40Hz__feat,eeg.f8_18_40Hz__feat,eeg.af4_18_40Hz__feat
1669898691.088468,1669898692.084068,0.0,0.9955999851226808,4.0,62.19086864935024,0,-4.28553046071488,-4.0064336960988465,2.012424237940487,3.098739120163882,1.3297529901614773,-6.623063670043329,-1.4397968289549035,1.8138369014548323,-5.427506447358217,1.5421717165623847,-3.0753902329071483,-6.004125887806557,-5.833899249592667,0.819075019021988,-6.572188698292447,-0.5342562374678593,-1.9816963008356328,5.693021131572412,4.012925710434903,-4.716711838808739,-3.353919747300954,0.7876403409302056,-5.5848450535363705,4.679875699676698,-2.5059202725545964,-3.2001364982488316,-2.4882867735514793,-0.5591295856558669,-0.8951191125392327,-0.600477783108392,-5.084383268541588,4.618561009410934,0.25514690353539055,-3.3123692815249104,-1.3681641256450479,-4.002899459996271,-5.046300425499723,-0.7824994077258878,-2.44942482147939,-5.419304060789275,-4.203356536144668,2.745147534845542,-10.657585172888556,-13.127085779144647,-17.014665804606796,-9.71410364669931,-9.127128950373544,-11.244327503109838,-10.536395936940565,-12.241952140498757,-14.046223782846017,-12.382700677126266,-10.230932677586734,-17.00435394059805,-11.462143488657361,-10.985587907594914
1669898691.338344,1669898692.333945,0.2498760223388672,1.2454769611358645,4.0,34.72619384621915,0,-4.499437214922977,-3.022980196253535,-4.675086545328791,-1.4045351527449328,0.3181510247085607,-5.237383765466218,0.5374850923098288,6.524953331963839,-4.357941841959937,-0.3231632155841686,2.203826162169929,-5.2446491869458844,-10.216641050271306,2.6397236801053134,-0.887358006506904,-1.9589351538263284,-8.944236335189157,7.888160256194043,5.917232309932665,-4.887221131284279,-3.5359796121007676,4.9193227976763865,-9.701890350863406,1.0180669687638086,3.539709749724711,-4.5319536441932975,-2.6653441717270128,-3.3313722332515363,-2.67436193558279,-1.333444741068972,-4.396386478279202,3.5243682673231227,0.09729636864634192,-2.626545315364347,-3.6811584892809317,0.6764352631088889,-4.209018350568599,-1.143460247906532,1.3560144300847816,-7.19349859287828,-4.631217896788866,0.5540065388092744,-10.442577436837457,-12.85450658080444,-20.83951540879122,-9.359695941074222,-12.439187375895223,-12.168834628745309,-13.63067790734858,-7.77122118944772,-14.46008714651346,-8.011630892876653,-7.145246270618583,-16.49489464433874,-13.396031708208158,-11.622693247488876
1669898691.58822,1669898692.583821,0.4997518062591553,1.4953529834747314,4.0,41.15642325315612,0,-6.337485513834848,-1.5774511444886032,-6.834535395277115,-0.47017256105626637,-0.9746574974495342,-3.2885422894497696,2.1751617515415926,0.4825677455567428,-4.097994004604228,-0.44140360722550387,3.4275098316418227,-5.634748858260297,-7.832270979889202,3.674485421006329,-0.13524662677991808,-2.8132059670546337,-7.519501326914889,5.563491337005905,3.719184806839524,-6.808358150541503,-3.3790921412201436,-0.15981708253011487,-8.04221905201987,-4.067980273015589,3.831899895752198,-9.70600335161051,-3.1011866308108367,-0.8090634234557114,0.06735966436017139,-0.6892885745152927,-9.339721087995205,-1.1018990339951003,-3.28978887446328,-0.4464524462788403,-1.1071010046959275,-3.7602177934169374,-2.650955036135122,-2.3656029368043354,2.8154012503924966,-7.2875685601392775,-3.023566480952961,1.4263240260657697,-10.353520823796616,-9.850256934972968,-18.564886217403746,-10.245759064735442,-13.015779977509151,-15.476825477351948,-13.464257270751276,-12.393104414224663,-15.00929053498341,-10.004009545193778,-5.991766204694388,-16.412305233744036,-12.362202093246758,-11.460820799398743
1669898691.838097,1669898692.833697,0.749629020690918,1.7452290058135986,4.0,68.57483254784152,0,-6.40810875656817,0.9917843580197025,-6.9513219442403,-0.2083987540289822,2.4149699450547133,-4.392750729138673,4.665633439946422,-4.549446129710116,-3.21929016833588,1.6410088783285415,-0.40127701265590277,-6.598746439942542,-4.718949737610095,2.9640804669859517,-3.7738080423933154,-0.6599172706084329,-9.307608138397706,2.158367151747089,7.185348086461194,-6.5101039203256414,-0.3336164460699924,-6.814364339278956,-4.606826473419433,-4.704249893283221,3.595457751821324,-12.196536636213942,-2.362702236410948,2.629980062790354,-2.280315294172625,0.22549018771477702,-9.985224760187911,-4.8906804132075665,-2.400805063164065,-1.7862897688693427,0.9149649437166556,-8.173011125565491,-4.392573996201994,-1.5707234932796907,0.17430808342635667,-5.568252471720259,-2.4050993046922295,2.3238372066817847,-12.652727819195118,-13.414130438579608,-16.85565569034281,-14.57424534360538,-12.345168115758272,-13.101467833081035,-8.271002536133834,-14.98366908821646,-13.129844298932532,-10.058637832556927,-10.306279149525421,-17.317214865011593,-9.486899250022718,-7.2725052655976
1669898692.087973,1669898693.083573,0.9995050430297852,1.9951050281524656,4.0,113.15109474108729,0,-2.3817944524227013,1.4865005913370142,-5.036325080380195,-1.6672622323296462,3.1724673020641396,-7.848240793619279,9.451524415649148,-3.530785418003179,-2.674932488730217,2.752264889552385,-2.427860869524419,-5.441552249427987,-6.6312418527891435,5.337374491802217,-4.214308932040812,-0.07123132159586325,-9.442642008591594,5.129676764929593,3.277449030795949,-2.5075637107245106,5.714125854875711,-7.890523051484087,-4.183938505867327,-4.254497235672859,3.0765306137625226,-9.004327855357586,-1.2603924113270852,3.230649974513187,-6.746721156587702,1.049638451901937,-11.71041308035841,-3.361323935243528,-0.23747748228902577,-4.1111400978503125,3.426091091656884,-8.28525669231807,-6.19686921234392,0.6469302069323155,1.3423972707317264,-5.89274454309904,0.31220268739780976,3.18591170759361,-12.517810730025536,-13.811639871325731,-18.022382053214972,-13.990609867168518,-10.404082156414109,-10.6216838221843,-3.7026843921281563,-15.850076013418523,-13.910708999135583,-6.360176798187184,-10.326465648469622,-15.060846488889597,-7.985096298021206,-5.080311393340989
1669898692.337849,1669898693.33345,1.2493808269500732,2.2449820041656494,4.0,127.20614210554776,0,0.2624454011860599,2.8781313684646017,-7.423151421785922,-0.05531480466391668,0.605825469512375,-5.944962397622854,3.4433264346036445,-3.553407584693205,-2.8961977644809274,-0.1250075252917309,-3.5238421282618315,-5.115474845837817,-4.549778548648877,5.512366451136252,-1.2430688651858763,0.9146982786433178,-9.010390497779387,5.668677007850067,-3.470852630708131,-3.006003385128611,0.5679762520783345,-9.097359936283384,-3.281386646308304,0.6295893552419153,1.6851500757991913,-5.852558883629252,1.2786608051962836,0.18071848537326643,-3.7907038739438215,-1.041098145600848,-9.311734789122788,-2.457203998527869,-1.9814049753227738,-6.083216334653738,-0.9681419064764949,-9.498455441428963,-6.660391940746582,-2.5327111043244805,-0.7475577854977626,-7.133320553226965,-1.386673381723302,2.224288595270132,-12.539399790934311,-11.314118112237683,-16.516446126314545,-9.29129771099044,-9.374273070448352,-12.808922034518533,-7.469991148202593,-18.426436507069162,-14.302865215273343,-8.241798975300885,-11.841031799753958,-13.214676982785106,-10.842225379019961,-5.233840802730897
1669898692.587725,1669898693.583326,1.4992568492889404,2.4948580265045166,4.0,132.20618507009402,0,-4.862011127941038,1.266009070597308,-5.666051440980637,1.432557391248321,-1.4223610991637747,-3.886460440426544,-4.313453170698941,-4.616856626051651,-3.072618835496362,4.099817928146797,-1.9880891351316814,-6.444293629860996,-1.8256613157388002,1.53004323827323,-0.39054078804828285,-1.3070448506299632,-7.040889508979299,5.491177013437532,1.3485744588199986,-5.286028125810668,-5.905701759255967,-11.056578081433699,-2.35368005602909,2.6275319832303774,1.593451314541413,-7.279385019307403,3.6478527548324156,2.3657367433410306,-0.7386232862303027,1.8251216709158882,-8.239028072283684,1.271898228173558,-2.0551408660841903,-4.3593182772964765,-7.790753750598876,-6.324876886501367,-6.8483044011812355,-6.033044164716168,1.7946737440249465,-7.227126526001584,-0.014913942203399675,2.1932284993323794,-12.3473692243317,-8.593763014570495,-15.044552005503034,-9.767670173052833,-9.988140984182746,-15.050470917599966,-16.173167016299733,-15.95635726902428,-14.136277828117516,-12.596300566945446,-8.169579096016333,-13.464272207927987,-6.318129411062202,-4.878282081668766
1669898692.837602,1669898693.833202,1.749133825302124,2.7447338104248047,4.0,112.98340830792027,0,-9.345920380228534,0.9628053423080091,-5.700833032770774,-0.38250809061567087,0.10798342721055199,-3.7415550272396607,-6.6821497323395995,-7.404524529278574,-4.50105370768102,5.320046036391952,-0.9092247696053672,-4.466045744845845,-0.12062598475953847,1.6681585158711405,1.9830883709827516,0.16795869234269772,-3.796549392090045,5.570302221371129,3.2526052243508303,-5.042616781019563,-3.344048604776393,-7.51339750036232,-2.972518762770461,-0.23132152175163606,-0.43247218950216465,-6.286180922148467,0.1413093228111361,0.9286231386124391,-1.8242239196245371,3.0910421832983337,-7.133168008769024,2.2323310851320652,-2.1225966531180642,-4.5374624009913935,-4.565430798860357,-6.669834949256709,-6.927323344536697,-3.6685465167563573,0.07859483497308337,-11.316001305489037,0.9972254504049928,4.309030938727875,-15.657066263157088,-6.709625578743342,-14.070362753821176,-9.617031786401236,-9.608617852329314,-15.56549095056079,-16.557151142376384,-14.353390408075965,-15.745551609761073,-11.605143730392133,-8.957536622999116,-18.49481801239974,-5.595812145438419,-4.4559934680074855
1669898693.087478,1669898694.083079,1.9990098476409912,2.9946110248565674,4.0,77.59795090496571,0,-10.009152457880381,3.503684382957664,-7.746854170210114,-0.2547821198978461,3.7682036553724236,-5.013922205614364,-3.6364151123184736,-7.684418460122892,-6.198802501495303,2.7842136188819335,-1.5381606955280458,-2.925069022053837,0.158318147671801,3.091617802522318,-0.836462487818619,-2.1228989238411415,-4.5787031814433155,1.8478867880671987,6.081450684865962,-5.502475903826522,0.04314064751474919,-5.208768167515289,-7.995569320618826,-2.7229649089991326,-0.7020344967802001,-4.780695626392823,-4.376829825287233,2.379848395123483,-1.4261628665116945,3.3424161248448576,-5.113051400733077,2.110721400998892,1.9672993723820547,-6.307344649120475,-5.008363202491973,-7.013130220408136,-6.159667943311,-3.2693880626776597,-2.2089679835833174,-7.4567202813210525,-2.2047361091530018,5.317823967574039,-16.30429308503055,-7.733169233480435,-15.780556064884344,-8.986946558925705,-8.38222545481647,-16.775840465303915,-16.102043324918952,-16.233256416330505,-12.602349811086528,-11.456279751381615,-10.035501870671826,-16.671277525411064,-8.662513018600112,-7.696198025570261
1669898693.337354,1669898694.332955,2.2488858699798584,3.2444868087768555,4.0,46.141259761907705,0,-4.096171597842712,1.3131616880748245,-7.258054991522441,-3.9789629089577887,4.437912963709917,-3.5423908916572526,-0.038111872891968365,-7.091675534112297,-11.244174242472678,1.4967635027793493,-1.0866419186655851,-4.4455500495255755,1.4832806501013465,2.42581828347778,-4.2981430881469995,-2.5325761532201643,-7.218471888187504,0.8462659105647309,4.402066921512754,-3.6873747254737026,-1.2404450807077279,-8.288798308066305,-5.667763442285025,-4.336770412296142,1.0313700205645628,-5.044931752700482,-1.0867315421693533,1.530505417504827,-3.9459521189459097,0.8488315921539666,-7.115401559677158,1.0037183154642173,3.432896118852402,-6.583640601258724,-6.4219502599864855,-8.867094821571749,-7.93727686820459,-3.002644478497019,2.2025592773196676,-6.009124411307707,-0.7430036328264222,5.152067066830144,-15.164276965253663,-6.803130860973944,-17.578209411467064,-7.987307086728546,-9.290992071775156,-15.771193122885308,-15.197417300218044,-15.915778036956297,-14.068729898788462,-9.412188627263237,-10.408581148055218,-14.030507098073123,-10.64172092856817,-8.909883555599883
