timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
6747,,-13.584406152128729,-5.707127954328301,-17.956625707393805,-11.02519032869414,-15.880143923202878,-14.623174385422333,-16.438868433953864,-13.861021654820814,-18.36109197555109,-13.50911007114381,-16.144404830145312,-16.010917449176485,-13.6393124665371,-14.318306710741185
6996,,-14.524970918705284,-5.930955953305962,-17.994079093236085,-12.439304943730749,-13.857056541062423,-13.6891389605182,-15.754655302310267,-13.59142589209136,-17.958853965935624,-14.233528670411442,-15.193408887254474,-13.517221147052174,-12.881663603473454,-13.46255633221694
7246,,-13.272693964310008,-7.512839671115001,-18.052014408069844,-16.73832419986164,-13.43209196430207,-14.54423907881604,-14.038291017286566,-17.450838610226512,-15.587345050572353,-13.047797573182471,-7.615020944488721,-16.84855763336051,-8.822022484358937,-9.997393359197911
7496,,-11.865379168110772,-8.227556564744622,-17.013019261329717,-16.600146598369182,-13.026083012226088,-13.208645574771738,-15.304281078575915,-17.82372065887388,-15.560776493510016,-11.1268976849197,-6.767416799761441,-18.892523924771677,-8.04734061843773,-11.008005305903312
7746,,-14.16663320912001,-12.710632948642855,-16.442330092141628,-16.784885649457628,-13.623801693556771,-12.435732487593995,-12.658878767990666,-16.421520646372635,-14.975967895641054,-13.965806001265896,-7.726403113193493,-17.92968359965729,-9.88409605054046,-10.44486539283075
7996,,-17.015457485719793,-9.996654938810876,-17.75074822426436,-14.72381240233879,-16.184414513939814,-10.982631407961623,-12.297172765890846,-17.58878226066042,-16.414736806800494,-12.58890651555128,-6.497135735238652,-15.420719883627282,-8.646897524785546,-10.213562691164777
8246,,-18.701323830148763,-8.141646942802355,-19.14810413985329,-14.457626451501875,-15.725441328809026,-13.5551966382673,-16.54637129102223,-20.53663825587252,-16.580193890186475,-14.872721010857752,-12.30946262102952,-17.337094519810595,-9.754102414375454,-13.839164734403706
8496,,-17.090880805356523,-11.675984193564432,-19.443924249496742,-11.756655175820269,-18.60977297331211,-13.917824234624035,-14.018748468336952,-17.472966554737436,-17.292127946542337,-14.003506992360196,-15.520176913866807,-20.340303872612505,-8.672119056508809,-15.645728116176924
8746,,-15.936325778772812,-9.981542756968585,-21.069270075087267,-13.731800072643278,-17.18774159033256,-13.218412184646402,-15.721951111323715,-15.095089771521137,-17.201516716023384,-14.199844268811136,-16.170106476879333,-19.227713726796523,-12.075037398374931,-11.745967986218036
8995,,-16.54313030314928,-10.13544775236489,-20.855782395852668,-17.134328598776754,-15.325886946997676,-15.3160556053727,-17.093333150234827,-17.7517187003601,-20.64504295605153,-15.108025434993454,-17.153072534249468,-16.453695375326998,-18.332499603995164,-11.70851110233662
9245,,-14.147799287723778,-6.85575080719076,-19.25183855384785,-16.843398602081542,-16.498829140943837,-12.839122791029547,-16.09758657438598,-18.280946288508872,-17.57837078563987,-16.187722546345718,-21.514920800352986,-17.72772309268459,-12.183376557802472,-11.672697191058194
9495,,-14.150551288142756,-7.931750430072228,-16.678144895821347,-14.168430696208066,-16.91663048416764,-11.278032129866816,-15.695945468968985,-16.560332893709266,-15.023559391664222,-12.459933699541196,-12.306150751828069,-13.213988785175104,-8.274314673377665,-12.854044412688545
9745,,-13.591732878414891,-3.73112955275778,-17.86565047528934,-11.258352352562316,-13.78751506343917,-11.704884306355028,-15.99069039823584,-14.745346107930756,-17.411158499024026,-9.491496755483112,-7.129803872056312,-13.914449522687615,-3.5755075914090098,-9.366497381525422
9995,,-14.23106679568616,-5.478657922211888,-16.917900901525925,-14.577147206097308,-14.367215370610827,-14.373258719548252,-14.688728587870823,-14.941380692303593,-15.722552226773065,-12.43061268736499,-11.559297128720155,-18.91350952264666,-7.166713633083429,-9.756403263023527
10245,,-16.054639229533834,-9.56012681109048,-17.368057711951785,-14.986470593600473,-14.68838907667693,-14.145792835832124,-14.254484998078487,-13.105173195308392,-15.406966147664091,-14.072223461335913,-16.013132123493186,-17.284002010298217,-13.608011011447328,-10.02048333216104
10495,,-14.03969417902063,-8.037181374340886,-19.02140546576166,-10.182774866656034,-11.937644045667906,-15.110354583019436,-14.311368983549292,-14.651512758929565,-17.499551895261092,-13.616084334860783,-5.931077919524551,-17.25964482781368,-8.111532584968433,-7.984630684533542
10745,,-8.915092955846529,-5.617011579100555,-14.970886747088482,-4.855187044207145,-9.517631506580406,-12.567321002493625,-12.612678369545945,-13.640394612960804,-13.115880469722471,-9.057428304398282,-0.935599498992205,-12.629359794786357,-3.8508588009508937,-3.354889520193879
10994,,-10.84604150005342,-5.744278286720284,-17.191932155015397,-7.519786207373642,-14.424278503203482,-13.805170909872972,-12.483964588732636,-13.792256044246326,-13.82229882910119,-11.455279327161191,-3.663710995095624,-13.85622725700128,-8.320083497989447,-6.474023457635799
11244,,-11.703556962050856,-7.867139428373981,-16.405209021210023,-9.442604452953894,-15.505183483362178,-16.012647642860593,-11.247326095374158,-16.66498335523775,-13.894699186837297,-16.904603504484182,-9.512759352834204,-17.73997681512292,-6.8745441849953455,-9.25804797652952
11494,,-15.347984038955628,-10.926960369253614,-18.24270944869221,-12.12168097595124,-15.605480956631965,-18.217785953972943,-13.860735849583952,-15.466294339434995,-18.138623024188163,-14.948909869547034,-16.938823834350128,-17.95555623151017,-8.410199137289032,-11.57082039549712
11744,,-15.30077797905224,-5.619849227289696,-19.81371129020162,-12.654987346100564,-16.491177458210984,-16.160521370417907,-16.371345823517867,-17.046096039757266,-16.668843530107175,-12.580292835138511,-11.511793264676871,-16.15351818905215,-9.501081290082888,-11.549890877764229
11994,,-13.914688608844816,-3.6480156325809534,-18.498921294233263,-13.23542117488818,-13.788154206105396,-16.704604459456426,-13.572751517566775,-15.700924156857106,-15.517926397973769,-12.911351118619962,-9.231154712900798,-13.354544744454158,-8.584750624803858,-9.156671391544664
12244,,-13.994215687318937,-5.262289893843678,-19.740718155950315,-9.978127799767217,-12.955742123388038,-16.801509443642573,-13.04621490709512,-15.02215244871568,-13.520660794441444,-14.71529052357933,-11.734779300268173,-13.381983057754091,-10.35948328282155,-11.254234931921616
12494,,-14.294546034004362,-8.674786552518688,-18.72961040386664,-12.574803819357587,-13.244221460597776,-16.566615192022713,-16.26578338606461,-13.85212496495192,-13.04778838148723,-13.189061109370495,-14.289286114425972,-15.900111069502348,-14.145227609236866,-10.375403784824195
12744,,-12.210833694335273,-9.636121699460784,-17.779189838499,-10.186898867844397,-12.255168182303075,-14.970004756195952,-16.33780727150095,-14.01847408325883,-14.233351240236413,-11.289152539863789,-10.754348161102229,-17.19182198892379,-10.516930754975258,-8.595262354811975
12993,,-10.002464597552551,-3.844977473657132,-16.103720717786402,-10.01904221842912,-10.57593002611184,-12.719637386496633,-14.31147830327884,-15.033766702199124,-16.005477343673657,-13.641717993004566,-7.212961718478796,-14.696069208450613,-2.047953963663172,-7.282874992957459
13243,,-8.419349193959757,-2.2866664616596166,-15.898870672201705,-9.166797884961309,-10.963056928326033,-12.147633281959912,-12.333778553866075,-13.193045241839208,-12.184565269525072,-13.90266645482356,-6.75669467422078,-12.589309102981751,-2.283739223809845,-5.590739379292936
13493,,-9.60372165252278,-2.6524716477091603,-15.709479100735722,-8.460213102621093,-11.624693014055506,-11.899935625894589,-11.865024662483446,-12.437493380911366,-13.535010091457575,-14.87899536210017,-9.104862755116775,-13.174328416039565,-3.97149274406304,-8.272715615272082
13743,,-10.865154716571425,-0.0274393200496993,-15.10452864658351,-6.694686679082624,-15.060255902147803,-13.066915678887138,-11.962152936386891,-13.683529215457,-16.113242062645586,-14.44813970429611,-5.747116905156355,-15.013079855624952,-2.937671530403651,-8.790223303839012
13993,,-12.253668072748791,1.0736607500277608,-15.671778914258814,-8.426174632803852,-12.576613638665536,-16.4231633174454,-16.60406198746778,-14.809860613991557,-13.198972282060922,-14.061597714931729,-7.423698357416683,-15.594061020550855,-7.630926461873072,-7.622345816041328
14243,,-7.140708300840859,-2.022962758810869,-13.603566952062703,-8.735570517407984,-11.005816704436697,-14.52251205063832,-13.325306906624688,-11.276108258761536,-9.935245096835589,-7.291878455737923,-5.028714687476787,-14.893543518081756,-6.306792001574254,-3.123121979271229
14493,,-8.775472627057376,-6.653769685078277,-15.725114903903908,-7.540011769509599,-11.431357122722094,-14.91737663244234,-12.805275337936529,-10.990589039633916,-10.513149714700203,-7.898794753170204,-5.956143945763851,-15.20929513325898,-5.76611769978578,-5.623917665611019
14743,,-9.737037283637989,0.8723515923322585,-14.9046559220028,-4.536308009376032,-9.625788290729384,-10.951351103247877,-12.604270620565236,-11.527235355369942,-10.761463902492975,-7.966373440147205,-3.5403404359146275,-13.339429001042628,-0.0224599827179635,-2.3657674112771416
14992,,-6.185583474976549,3.6052756084367727,-11.303786382548404,-2.36648154075744,-8.467147448886255,-8.465990266608976,-10.5747748412671,-10.976579613243375,-9.72583202551573,-5.104058828308128,0.6101014698945189,-10.596265821223549,2.582086938570173,0.1497277572317008
15242,,-8.880279988203142,-1.7707486510987676,-14.310200243965156,-6.277543958701893,-10.242225350299066,-13.4362613381576,-12.186434404213102,-15.398195838441202,-14.754909090519677,-9.738979729969907,-4.891516310838185,-13.42631537328665,-4.838750350846399,-4.190687810690429
15492,,-13.559063267668694,-4.827070822296636,-17.51947550773155,-12.827986336571229,-12.437685836056836,-17.018477550270376,-15.452503919359389,-17.682476406896853,-16.621779809991025,-12.07650407629999,-12.507374492544471,-16.606011133931368,-11.614364387806834,-7.960370603338658
15742,,-12.349522644951112,-3.830120288352541,-15.213021891353533,-11.478599022033958,-10.50237999575488,-17.05398689332011,-14.81625616435852,-16.15441768462442,-14.786799753961873,-10.757563243165178,-11.624099304267348,-16.74635925518076,-11.437627748698226,-8.457763217761414
15992,,-14.591951251070972,-3.175457605445427,-17.342163391467583,-10.676507645116086,-13.513449225021557,-15.599668339323411,-17.26303222411689,-13.586097019220258,-15.128925667416006,-12.78954123432876,-10.486408890698833,-16.382343597186292,-9.275820670856906,-11.464504009496777
16242,,-9.15756318131569,-0.5711186880141496,-15.929431661834125,-6.637290444270578,-13.68948475399518,-17.379953170095373,-15.80751911124153,-12.865024139648614,-12.833009334487365,-10.40866813824777,-9.784326230647672,-14.45736141957439,-6.890431849052518,-8.946700597292715
16492,,-9.19939699678756,-1.2269345638333342,-14.406696388122162,-6.476953126708581,-13.459474410415122,-14.957754731598012,-14.051154064977744,-13.530917029233011,-13.340160815440733,-10.093344665290886,-11.660854437552914,-13.130761380777043,-6.746453426602636,-6.719338266963933
16742,,-10.56927672435821,1.9177612306070717,-13.276501107630953,-4.03199261074571,-15.125245100148536,-12.951596869194786,-14.97901783983863,-13.170115119862505,-12.728132270399232,-9.367048660535213,-12.239189323521128,-12.391395398306091,-8.098736017646571,-6.896319567820932
16991,,-10.312345637778844,-1.588128737867486,-16.281668285157117,-2.8897817779756108,-12.494489719669824,-12.644499070576831,-19.77455670314464,-12.117183110163872,-12.7352421697303,-7.587417251892292,-11.476127837449448,-16.28789982422021,-6.269997946427345,-10.292501992590807
17241,,-10.52338127197391,-1.7295948542717343,-16.149291250080708,-5.285850567789481,-12.887019041778789,-11.898136303555605,-16.460687006427108,-14.27447304941035,-14.860939550861046,-10.904144850356246,-10.72043230872417,-15.209644994171382,-6.996669668406835,-9.217403374424649
17491,,-9.504992258102066,-3.4517530364207296,-15.98283277686215,-9.183588947030769,-13.05400839547379,-13.05263789184733,-12.449554840811036,-14.682239911322082,-15.44040075515306,-13.474561589391357,-9.252732226171274,-14.725768738968457,-11.617018043676111,-5.14194522031571
17741,,-10.893226066272303,-6.196826786654054,-15.401782400942157,-9.0532986751219,-11.249657552267925,-14.0920701585564,-11.054878834253463,-15.640080989805494,-14.691725060446212,-11.51671547310543,-11.972342232755189,-17.179223904047312,-9.641034875514,-5.163231476814731
17991,,-8.861823760283116,-0.0788786551297962,-16.46113685518459,-6.582992700243249,-13.007683037183543,-13.18146714012682,-12.028894378441596,-12.82146372614918,-12.959519075978188,-11.746749619716937,-9.204207092866142,-17.77345801865831,-7.948937513590501,-3.75244880748836
18241,,-6.890351972169501,2.7269324871175464,-14.13050528982309,-1.486949334253242,-14.102918339883422,-12.337096180409572,-11.67613909894452,-11.643291368874335,-10.375396322376758,-8.81896004893697,-5.961354847159579,-14.602390169152915,-5.759458924859685,-0.6885300931240655
18491,,-5.923478539144192,1.6438291588582634,-14.405927031983092,-2.3569716224390973,-12.853670068550056,-12.971524216770831,-11.684078129647457,-13.921888387551087,-8.949609620414105,-8.840729298911056,-6.508618528720669,-14.731692590819376,-3.222870430593683,0.0600403414210191
18741,,-9.035183215126764,0.1894413666728016,-18.76989897193241,-6.97059345098253,-9.83878627795485,-11.933905708187432,-13.540491435099584,-15.494246884800145,-11.178838605995804,-13.404781273468156,-8.164900467543138,-17.911648399202072,-4.532361096796213,-1.43940473436989
18990,,-7.314413081937301,-1.3422860488859416,-18.94093299704562,-9.910365297640343,-13.918804070040542,-14.849324374812896,-11.559892223912112,-13.5569841049401,-13.000525262588596,-14.955303340420372,-6.754138027361856,-16.086674677513347,-5.954482904489748,-0.9179773238795192
19240,,-7.521554005164703,1.7156421318720962,-15.301807276075529,-6.196889817940682,-11.044566411775874,-15.501486987657682,-10.76052622215532,-13.029495678422752,-11.865967234458015,-10.82676473713931,-6.109385036803658,-13.229400719833446,-2.622336110839074,-4.093283592611556
19490,,-9.060970132266728,3.725658602132023,-14.729912140297849,-2.200229104490432,-10.515285141649152,-14.480193098252204,-12.562399555476894,-13.349866286785318,-12.529353218303685,-10.43520281388867,-7.129697976879125,-13.88953899178621,-3.880808364620056,-8.606563378600363
19740,,-8.312165693409355,1.9423664826404,-16.651872212441916,-1.510243414670163,-11.878535626777689,-12.674280668305798,-11.70468007666273,-13.077836634461333,-12.53200755388771,-10.310290003803342,-6.497082569388926,-15.690057250828517,-5.70400362759746,-9.243301983333907
19990,,-7.023172516577781,-0.9479265744862028,-16.237131940523064,-4.499365323403787,-12.003885808479016,-14.255119403079297,-12.267554763743007,-12.093893419591383,-11.531292585962426,-8.546363245662485,-8.806659366611276,-17.034875202440507,-8.625487616474942,-6.181607887427035
20240,,-8.389829757366417,-1.503285106457224,-16.09606476083559,-8.036957797110528,-12.34632456194181,-16.645415242998975,-16.959709936594876,-14.21933179822182,-13.762398545875726,-8.998678959036155,-11.162982421333709,-17.715260318662644,-8.457174289177726,-6.670894564857479
20490,,-9.859714915685396,-5.39384380888422,-15.58186874045959,-9.58749156922109,-12.948673694108937,-17.245269591806714,-18.63912192065558,-14.698348814140584,-15.03819689208996,-9.952369863748393,-13.520442338198906,-17.67244094783068,-10.49473268698593,-7.964773579448714
20740,,-11.551540933707782,-4.063810998979499,-17.773690929068323,-6.646277591073163,-12.441868622029997,-16.201437723634914,-13.673760551235256,-13.955309949923704,-16.80569066065093,-11.437824159183371,-16.7022943038841,-17.519207080227602,-10.052512281401205,-9.4296625279574
20989,,-10.579751879074282,-4.568059272616511,-17.7790526288725,-7.257649418315138,-10.908124985481267,-14.174722435167451,-12.06805572174208,-13.557626967846746,-14.136321249952822,-15.386775466704474,-13.737106095339415,-18.212470556850704,-9.733027682743522,-7.436916885561668
21239,,-12.904384984430015,-3.62723193561017,-15.24064966199036,-7.756548795238844,-12.52972762364479,-15.57247808670686,-11.788298945534518,-15.537246433737437,-14.92408160918927,-15.34822296731134,-13.65086739982182,-18.757876743116523,-8.435717838240134,-5.689861786902938
21489,,-14.64942446247338,-2.8987839927660906,-17.30280084846765,-6.09918861799113,-11.83646551893956,-17.986811070889758,-12.086279937612623,-18.0708004268313,-17.493505230801144,-15.941180264990678,-16.016694605339122,-16.213712713503902,-10.681804400788812,-4.863711362344018
21739,,-16.949335061956283,-6.408267773934522,-19.010635405728667,-8.015560979693417,-13.904895142220967,-18.108164666564747,-14.303683926550477,-17.301361411305333,-19.97038418288853,-16.920653422342866,-18.338198336240985,-16.410057516308722,-12.559982162146772,-4.370677859102519
21989,,-18.594856236897854,-8.156366842260232,-19.158552458537468,-9.676838402119053,-11.62089797942352,-13.65085847193464,-12.89198742217508,-15.247176089515044,-18.87597181099145,-13.194750630239144,-15.50835188997602,-18.353699715012255,-11.943440427889476,-7.942591854365638
22239,,-17.806994380806838,-6.49028461445056,-20.21341476361367,-10.21795232954984,-14.329600550699206,-15.89739308843007,-13.394225771429827,-14.859200421336956,-16.75878160515877,-10.907778257832309,-13.526031657570805,-18.22495708836089,-7.844239516894743,-10.266032880294135
22489,,-12.983211348933825,-3.985015120379269,-18.6770783781716,-11.069713793214834,-16.003983764761195,-15.964159158085298,-14.825125317689,-16.784468840199413,-16.0143749996701,-12.38309302125443,-12.765475131045216,-16.940914279976077,-9.605640290208084,-9.8021643189007
22739,,-13.454690121001605,-7.215600015678943,-18.794624720886805,-13.278587587123576,-16.227770489392142,-14.245091276042432,-13.063186691835964,-22.032397929810298,-16.89247383733322,-14.013033559965509,-13.132599060974949,-16.404355519434624,-10.236508250348155,-9.820733582386453
22988,,-10.298263895888962,-5.662802325429396,-17.015239525652593,-13.12021288333132,-13.934186500412377,-13.036603482197163,-12.676024993437087,-19.80013148114313,-15.03697406747447,-15.019889240489317,-12.697513496672045,-14.2466668811032,-11.293939875200843,-6.8169828144479965
23238,,-9.739537586778674,-1.720461237540079,-16.53382225542358,-10.656020631232684,-12.486487257146573,-14.220528446631278,-12.94139069566758,-16.86348470900722,-11.408418330952424,-10.983009700535236,-13.02692558474173,-14.619087476675094,-8.903453738033921,-5.146989303630104
23488,,-11.335045309770573,-3.0000986426754745,-18.533171373073543,-14.328391813735868,-14.94071761305711,-17.29206602488407,-15.26145542391441,-16.724253200168995,-12.334509661702333,-10.59567572410084,-13.156997300330897,-17.612576038431907,-7.426587900434009,-4.130616977236284
23738,,-11.750193316690336,-7.192083156558967,-19.521246011950247,-10.961781954311428,-12.398806698671663,-16.742496185519695,-15.75152285080341,-18.03918526014996,-20.84406375915636,-15.11909997832114,-16.33821821161724,-15.430294107152942,-8.276469030680435,-5.503987044936235
23988,,-13.094361353468289,-3.595868360740373,-19.12203070184696,-8.080152051273235,-11.94882777676494,-13.82368256727564,-12.625082441956344,-16.247916426141316,-16.212125916346306,-12.836854866944332,-12.557147194590794,-16.4119857530035,-7.134211081804364,-5.80114333468412
24238,,-13.730062654156407,-2.485833309932293,-17.992607907044743,-8.48320246735234,-12.236694132764796,-12.999063947305324,-12.92291906463346,-13.121600111795178,-11.498994160918809,-12.377439251001473,-11.367009279630476,-19.190785628379185,-7.365491775780737,-6.698446197742101
24488,,-11.681087820494078,-2.3305704484471805,-15.475445381091848,-8.826837577333631,-10.926186206226925,-13.550896920612738,-14.69546573665892,-13.196495802329435,-9.930643139374668,-11.14356749112514,-9.996917058804724,-16.18107819519898,-5.378730294182953,-4.833145320844741
24738,,-10.93853385742518,-0.9542969301596768,-14.901940466771013,-7.939148812906573,-11.567038675570762,-13.187615848461682,-15.4960903206255,-15.291821162405956,-14.413377636823329,-10.413317708872173,-8.776342974848339,-16.131060173288322,-4.4282347415334975,-3.7268243611049936
24987,,-13.09654059481197,-2.063979650583021,-17.035577893192396,-8.751321931881732,-8.558328986788423,-13.839154594493133,-14.879784129337974,-14.250703219042652,-17.371420201820506,-12.078887249923906,-12.977228588113745,-17.422231521978922,-7.268656477998817,-7.06760506083678
25237,,-8.908831979321782,0.0728485897980691,-15.536807172777008,-7.481967371283239,-7.186362008302966,-14.327421494575818,-12.123467111594415,-17.105958126896066,-15.17233494038422,-11.013514663017435,-13.007563059826053,-13.70460754044512,-8.162728697216163,-3.64659860781508
25487,,-8.836781099482357,-2.3428004227582253,-15.853911402968762,-9.806732004430652,-9.379048299761504,-16.998957038563226,-14.259653270004511,-20.327944245124023,-14.534916715214596,-10.914531685662451,-14.887345901062597,-12.878575030666443,-8.709757354094702,-3.929186042687239
25737,,-12.41064478023465,-3.072981891899687,-16.81414655016606,-10.320845532702585,-13.050914848762629,-14.723309737932633,-16.854226421745366,-19.027936320479306,-15.78852581978386,-14.319221672944485,-12.701123865102062,-13.864724222849564,-10.609621489192133,-6.618422796210396
25987,,-12.899586168626293,-4.87120983921071,-16.813158885474373,-12.610125208192065,-15.587305783415356,-15.622498298946027,-13.124402017267936,-16.02728252391713,-16.36743081518062,-14.87244775005288,-9.872930300522944,-13.857605251036112,-10.006878960953118,-9.3431696401608
