timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
0,,-8.467847526854504,2.0143505987918053,-8.701046605146969,-0.5327282304238777,-1.811355066864348,-2.875316297425436,-4.754495009752628,-4.815863472302864,-2.292590269041473,3.798845069303384,2.723796759025316,-7.17356669655673,10.483259441600536,-7.716306032619958
250,,-4.450363065931072,0.7546215894770316,-9.937726792611931,-1.1760424123865283,-5.943804285660391,-5.143773639947415,-6.504298520612006,-6.931077396143623,-3.9345120862112433,0.1843634537762127,2.4158699410611724,-7.9480955745788675,7.98645168219071,-5.749553520271956
500,,-8.096138438390954,0.8880965426436327,-10.343211490690054,-2.3180257012237515,-9.753838478062812,-6.083580090256584,-4.5936813830377785,-7.425608988423953,-4.862987440632996,3.567126847397608,-1.8806494780999696,-8.258312848017631,5.593903626768123,-5.997034665130112
750,,-7.833906183453418,-1.0017136789768295,-11.288710791257207,2.148466270378861,-9.11892307003473,-6.74732675349351,-5.440386628005848,-3.7182579023097024,-2.6012382210830687,7.951188122914266,-3.246451702722564,-6.122560088273356,5.132913752973243,-10.559691544729668
1000,,-6.841713414547945,0.45036064253448,-10.561420731069248,1.1546376601984143,-7.7024446491939,-4.5132533025774695,-2.88150078728791,-6.147825652870469,-6.475199800563348,4.946630995911324,-1.4173673101809114,-6.44073226399355,3.0340903708136704,-8.587042744528414
1249,,-8.259110403009041,-2.746085957506061,-8.481524314339733,-4.913669213270487,-4.651124132105167,-1.9514732860203603,-3.125020495172124,-6.952814239474355,-4.969877839418774,2.962604652463792,0.2840963104004179,-6.017227219730327,5.976826520030668,-5.626925997351395
1499,,-6.937998587145385,2.153609697008409,-9.468448771016146,-3.582849272831404,-1.4698005621702934,-1.8710280059029776,-2.4996633360596703,-7.615192341646559,-5.252210229729358,2.58989067709573,2.307891507858141,-4.852829072064044,10.174261868626202,-9.22192842880902
1749,,-6.439211655541812,0.5253156781431075,-11.165754657221893,-2.9431180527683147,-3.434476075868747,-6.078948838488012,-6.386401654069031,-8.66828436228641,-5.742125491898192,5.9408238378338485,-1.6769566172583312,-6.269469269019593,7.641031954968902,-11.20657188047603
1999,,-6.619781919859735,0.7610204482642242,-7.664306998864253,-0.2488104804339627,-1.6023001486967436,-7.119366124713872,-7.0017209705750165,-5.606432118769264,-3.2541517812939444,5.648624952612834,-5.095730542747004,-10.505605178272337,5.44070010967249,-8.491153156665556
2249,,-5.991374881656406,2.3116028280142102,-5.370318329617097,-1.918086551511664,-2.237604631615569,-4.311499695334547,-3.058370584498222,-6.3891389360748665,-3.4806476563379807,2.559103076837837,-1.9171063647577096,-3.31847074274784,5.944368930678695,-8.402034280684575
2499,,-6.560786778502045,5.3375863831332,-6.058297725940647,-6.231477839974678,-4.797933685980523,-5.652465712454666,-3.793736865123583,-8.522162459023319,-3.918897614736784,3.0738282712462124,-1.168762710463539,-3.197905002392063,7.147393666301496,-7.47702501377176
2749,,-6.966860276703379,1.9667408967707436,-9.963526590725005,-5.196061825160361,-6.1709870187912585,-4.620120395556876,-4.142169897871687,-9.187399963632526,-5.170806129285857,4.935932873506995,3.3507566649478875,-9.090329150187854,6.988390952222437,-6.849910960946123
2999,,-8.327105143493199,1.508242508116717,-7.683038054284483,-4.166037013838707,-4.103852390430652,-2.0794521973346227,-4.372462172600797,-5.237687705593375,-4.924439367040886,3.6712192326626742,2.248958745819923,-7.716040173514079,7.625064425081644,-4.1594392964839
3248,,-9.666393665743332,0.7595895710457122,-5.341980387495636,-2.5376148158228693,-7.268797276815606,-7.532888425165609,-6.740798906750035,-3.254266315636668,-6.082962268685956,-0.7414457750195481,-2.3784844745606226,-8.176186115540343,1.806083148388375,-3.9425016053275455
3498,,-8.79566618019379,1.9573682611275207,-6.390027732526844,-3.720074615008419,-10.417795114412094,-4.27262828230801,-5.794392386693329,-4.984795491462955,-6.437037068067893,3.631010059653289,2.245556374166058,-8.918518887704849,2.6335841523350068,-10.18717307173704
3748,,-6.248902665801962,0.6550255901955493,-10.41832876806109,-4.509062181595411,-7.369995097439689,-2.655916542513334,-4.846262687559119,-5.298028431222887,-4.43296146490752,3.7241639172437657,2.6526946566954104,-8.935863790357985,3.761309120934966,-10.701082638890082
3998,,-7.484445889191598,-4.851840751632116,-12.539279347569332,-3.034144517588441,-10.250455387896505,-7.6918519769760305,-5.702842117433598,-3.000769809055763,-3.3489053634490555,1.9740348618223116,0.980562111555486,-5.378150414341263,5.2193029881112265,-9.026246902749063
4248,,-7.572306786466186,-0.8305059879084431,-10.552060671669995,-5.77885185831419,-9.470985433756722,-9.457729124115916,-6.279365397938355,-4.074168399313181,-6.238804757375841,4.278171060625773,1.1436390785035684,-7.061656324384849,4.077614691219437,-6.360874574408836
4498,,-6.451463148415235,1.3609461636451687,-8.20608549433032,-8.259304941875042,-6.221175005794434,-7.663744633446475,-6.695368400329492,-6.480572393529556,-8.03079043208484,5.148698698785141,3.2389933980210337,-7.924879065629666,2.780516957851646,-7.165798171427712
4748,,-6.133675539938115,-0.6231356618919435,-11.687329471808589,-7.45712771443575,-7.821552516549919,-6.374065219318576,-4.861256585258795,-6.691474691204231,-9.281571403816452,2.27181368148539,-0.1578663740093435,-7.204377451644271,1.9511945177233336,-7.030353375659189
4998,,-6.773248469830177,-1.2891658947664553,-10.710347085741937,-4.479574972975959,-8.33181790526584,-8.617502182959338,-6.353000306096412,-6.223160075670513,-8.429749266412749,1.2055013375746,-0.5024828771266597,-6.563171502458536,3.244162650879121,-6.569840362048169
5247,,-9.46681572395766,-0.6092718986108487,-10.714446829176952,-4.114893188225342,-7.243564524385074,-8.789762374160585,-7.172019444946312,-7.0798161363092245,-9.820674264723,2.5837767422683413,-2.356459298125582,-7.4378756425821635,4.532717280605096,-10.84327862245212
5497,,-4.861574124632217,-4.205438301832455,-10.859906091232444,-5.990181461932078,-8.341314559686131,-8.996923136265872,-7.515373496041443,-4.627554703793077,-3.999767487676635,5.758035304221563,-3.512797352599652,-11.127253510820658,5.255170241213896,-10.933763637606384
5747,,-3.471878593532048,-5.066082400349542,-10.938233082702611,-7.964904944881739,-10.292956776464704,-5.14019300487555,-7.448005246614837,-3.3349188367273976,-2.6467321748665635,5.129105961158737,-3.917290688519186,-8.269448804876182,7.770533585833174,-9.719459430547818
5997,,-7.4576209126696575,-1.8937455742782396,-6.449589046817984,-4.66519997845247,-5.634721054678703,-2.8536697759278247,-5.799249118814976,-8.339035029318405,-5.959830769788938,5.5976979471809765,0.0775352378536814,-7.359758396026795,8.100291593029919,-5.060183722202142
6247,,-7.794034498740467,0.2269347434217771,-7.207761069425756,-2.4458086845153773,-2.994505879684734,-2.084487022623755,-4.321115165237185,-4.517868661249108,-1.675862367030643,4.672006125311997,1.3443350808860668,-10.67251652904024,5.687702253145995,-3.418186499569557
6497,,-7.868926509365986,-0.7889622939769548,-10.155425351080252,-2.788723123798,-8.600571213733746,-8.522608684549052,-8.861665017590978,-4.984780791438605,-3.507818487079869,2.3212948078708044,-0.7175445006246933,-9.756031815351108,3.383402408133885,-6.336523979214497
6747,,-8.934781909054452,0.0453506038283341,-10.80177903733696,-1.976426553060353,-12.197857377262038,-5.587978612391145,-7.21210503815416,-8.396766902192912,-4.787218733270617,1.0899977424042682,-0.9052719046100032,-6.82124548429022,4.3236527986257,-5.273395323590639
6997,,-7.898589064140839,-0.1900362770332011,-8.038787682345754,-1.375059766216173,-8.785515092745534,-7.362939275377617,-8.452297421613785,-3.617980909486949,-4.660379771278237,1.6697392995229,-1.3014546492451793,-6.57358816602919,5.386407916596044,-8.11233038910607
7246,,-6.729908607775348,-4.140992687109587,-7.990506065031813,-2.720572841568773,-7.643607802946954,-9.813583477263048,-10.28964887074489,-1.206875783562236,-3.5404798671683784,0.8107189263723268,0.5697045705202424,-7.772781069400798,5.565674429796007,-11.497551814076976
7496,,-7.148771588163997,-1.2187930477091249,-9.11872459551488,-4.508207427420132,-8.299196898048805,-6.81892214291643,-5.424912905353123,-5.49385591649818,-7.933652474620175,2.6061466128007185,1.0659405074987909,-12.589887622302182,2.2043267952366867,-11.578838205362514
