timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
8496,,-5.801699515493954,-3.52125196391536,-9.6038291469847,-6.239170099451771,-7.99098609301672,-5.940881328322483,-7.03682157360987,-9.623470611825192,-2.8544918200822207,-4.3889987242362185,-5.071466475593632,-6.776896192864569,-4.657675470483974,-5.90795351160887
8746,,-6.047083975998512,-2.3592871038237044,-9.305040371214044,-6.419269561519528,-6.616753428386591,-4.108162057881841,-3.526332611283973,-6.545410327981422,-1.9825662233601975,-3.351773788077025,-3.885172457978192,-5.275467607320116,-5.834660992035784,-2.899228168958101
8996,,-6.810051971002701,-1.5985601493702126,-9.003510182594804,-7.398453682640933,-6.216824844738352,-7.03307240560741,-3.3942027390923406,-5.451072528292372,-0.9354595983987122,-2.4630961653254304,-1.5033631497453614,-5.470671518314385,-4.610569960755195,-2.4286950925031108
9245,,-6.672089433848949,-0.819769683494699,-9.041928703393769,-3.5537399562132546,-4.033958887254954,-6.499597355270237,-6.339855886263896,-6.551078009861753,-1.6182105635337738,-5.092611834916976,0.5156784771742536,-6.3337448134959216,-5.789855559239148,-2.245362415577343
9495,,-9.87508197550286,-0.6819217920171536,-8.327555446816874,-3.965200980133059,-2.3179062757857865,-3.2786165186698475,-4.487423027840485,-7.278499763517128,-2.0831193142035973,-0.192359945169146,-2.6714597908046023,-8.219450775475844,-5.89802409006015,-5.259674676047041
9745,,-10.162865097816583,0.2002124058604494,-9.556724319653918,-7.857517998208362,-1.8216142033019669,-5.011677906000978,-3.737225178541965,-7.922709867514178,-2.6891213438503065,0.5036756520156946,-4.654843734241566,-8.444945586588231,-4.66652187168428,-2.219242235552585
9995,,-8.387901572728317,1.7728931246592396,-9.439090884720558,-9.037272294734835,-5.1632025600359865,-9.246382453295492,-3.9377983937815095,-6.667929616908078,-3.4306048303970864,-1.945150636001612,-4.6018339747767,-4.629875383718336,-2.349182936622531,-1.6027099196165582
10245,,-7.565837110580295,2.928243622070592,-8.186446778158185,-5.37207662400085,-6.301741993819975,-6.259840678792857,-6.663000389668153,-5.654602340950427,0.265356691137836,-2.30970500311711,-5.495933785633537,-4.771578907124184,-2.386460149210045,-2.5663815649244244
10495,,-7.8033926928472175,-0.3217239436586937,-7.841112213011929,-5.995330154518841,-4.618827475139887,-2.20918723687928,-7.246004061349859,-6.531477604783285,0.9589961429313282,-1.4427349355950114,-5.652691859225448,-5.773813450234395,-5.363551893246532,-3.2631645227751527
10745,,-7.38530204650616,-1.9962759441740765,-9.710246970789116,-7.944827956810322,-5.851594684951439,-3.817622597317524,-5.6172679814851225,-12.000100877235129,-1.8864639320993797,-0.7313026398552397,-4.217046166150967,-3.722264964928227,-6.240382530588246,-2.1657795484129387
10995,,-4.035255671213889,-2.463806182203267,-11.684676697478874,-7.330038915704497,-5.426452683297409,-6.354249292404042,-8.560383260534769,-9.429718775927428,-1.6280464554325107,-4.923741297034392,-2.560931015194104,-6.300901575214466,-3.867892268062164,-2.891139439388451
11244,,-4.415983227227708,-1.8472721684185904,-12.029209207313135,-7.23215873506197,-7.380897712321941,-7.016004697277736,-10.253377204261216,-6.679903188766383,-1.6361809047719034,-4.655234327591138,-0.8564033043443564,-6.36864499206513,-3.854544319984994,-3.022951090863748
11494,,-6.2060910569846826,-2.9869641254356187,-11.458898422545325,-7.160459053295877,-10.479362362102208,-6.530609782876985,-9.8398661892076,-6.505187777606393,-1.1752623695797428,-5.130190502308542,-0.2346153055715887,-5.015277259154968,-6.092562796834219,-3.9163823937379383
11744,,-8.823197379593486,-3.052859830382648,-11.120806706623869,-5.606090042902915,-6.568366803900631,-5.973895096500418,-7.167975877018704,-7.583683064044986,-2.030951599842272,-4.317427552338331,-3.4592425463568777,-6.636128085580735,-7.119275987933157,-4.38219060354887
11994,,-6.838547052755308,-2.036140114180954,-9.878579909954992,-4.868598688560722,-6.246912629641324,-3.0448135175568063,-3.580004733892162,-6.118055656054693,-2.705474995058465,-3.648336431923536,-3.08761191376922,-5.972673812881252,-5.262014179794386,-4.114040609222721
12244,,-6.352935521067939,3.186107751938051,-8.846795008037065,-3.144070143374885,-5.61331363763513,-1.8644822682255624,-6.211511495962117,-7.770440506484925,-2.5205125384462708,-2.892254052180692,-1.7277327992402514,-5.161594772688193,-5.139559755651222,0.3533502428454598
