timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
0,,-4.742515099972403,2.8779432963335645,-4.695344012336832,-2.11683540956472,-1.9082856537388848,-3.177269877152617,-1.5692555826372556,-1.9356833129861832,0.1822032898152871,-5.5812693896005285,-1.5184232011647738,-5.492468974117387,4.013333960933389,-4.972627812905224
250,,-5.200405470213077,4.408911288997903,-6.546041127868444,-2.569745540284241,-1.9551948545099465,-3.171342108291177,-6.378071346266999,-3.813221459711963,-0.5272890019623413,-4.735241756518595,0.9353739235829566,-7.63711581494001,3.334057101774598,-7.69239285679637
500,,-6.958508528547873,1.6579212273874968,-6.8078098871968695,-0.3521619763989525,-3.7737045425576734,-3.128253882114832,-6.882251833745108,-4.339074966509506,0.119111185375251,-0.8488644194166703,0.9121169248592952,-5.806057583269965,5.653953321643511,-1.886615385778664
750,,-4.543924495974548,3.2794191233366936,-8.070065742927687,0.1621696483524346,-3.1040621585532007,-0.3854974644996111,-0.8085012630737393,-0.9124625350642028,-0.2734675217381629,0.6856931894514582,2.097098614553406,-4.470474349888525,5.731381286173579,0.7955890604759943
999,,-3.646641261625241,2.188236522781911,-11.957238969070902,-4.344371877968231,-3.323982176085877,-0.8283647406668992,0.7377329936830965,-1.0729012149377444,-3.8945601219675625,-0.964993897679942,0.2063715885982449,-7.121892763742372,4.9020624351692055,-0.1485342622142084
1249,,-5.663269452354109,0.3059909682634559,-12.413345524310207,-5.718085965111001,-5.835716668134522,-3.461098498498869,0.3606338359298877,-4.1241121875646645,-6.827812308395753,-6.176601244082755,-3.396373059956681,-8.342223056151475,1.147694781147632,-1.6309534628244096
1499,,-6.762350092070607,-5.718123013213937,-8.825848389445472,-7.022656546841237,-3.840752245324881,-1.6035264525915307,-2.806477958601871,-3.513855590766565,-7.814790874644779,-8.95166797713286,-6.33222876055933,-8.9203315377844,-2.2819812927291623,-2.0853117412385727
1749,,-7.893951653802396,-2.0093032926425987,-10.738648789745245,-4.475049651694874,-2.144873038943753,-1.4421612116313784,-1.2192261873096304,-0.5130147315806497,-3.922098626961378,-7.475231769917513,-7.628086575648917,-2.5450677085371423,-1.0871846284621347,-1.5299555920192422
1999,,-5.879099796713389,0.5082722216448866,-10.036168174791388,-2.6756884659224798,-1.2936663041613232,-0.8451360277355607,1.433769431787292,-1.820030037939102,-2.611218323792237,-6.480662964139359,-7.235003468488052,-5.716106797635544,-2.4509850081255453,-3.172865633080122
2249,,-6.536101740399344,-2.498506274930344,-8.53411392760394,-3.512048523087712,-2.9058179078683573,-4.087652587231251,-2.1207520800215622,-4.0212964430457845,-2.077578339085202,-6.841975779008839,-6.668583227960153,-11.10619815481476,-3.615547246757397,-2.7321789294848573
2499,,-4.978662601677705,-3.048003999895774,-6.623713711751225,-5.860218059554313,-6.817727545313814,-5.232074750695011,-6.176046229516935,-6.249085014048124,-1.5154046904577598,-5.968207692524548,-3.748241897240336,-11.360011184792263,-2.9708257098140614,-5.823498125420869
2749,,-5.866510010984993,-5.647368106991891,-9.7949477824051,-11.768116621284118,-4.818475184242296,-6.789420947232178,-8.351989041496177,-3.999699143181948,-2.311452336336743,-5.916675031946246,-5.620410979393789,-9.944141520612131,-4.942235956598454,-6.394716399390607
2998,,-4.792381333076741,-2.6123720240867594,-9.960880609692534,-4.885703180582225,-3.7820863920514887,-5.014851622189176,-4.74550458773153,2.68484438653972,-0.5724534722589973,-4.545214310455618,-1.8363482280259744,-5.649369440453999,-3.847179115988077,-3.8227532384799288
3248,,-8.278298599668076,-1.3343835058429951,-9.484714760213988,-3.281018549691785,-3.354830228244973,-4.3648961950820855,-3.513320677142473,0.8200940644094391,-3.370451403614997,-4.988224392648148,-0.953105838715721,-4.703775657774178,-4.535435979770534,-3.022294156270045
3498,,-11.271451040215066,-2.583255220739598,-11.943490382864155,-5.742912223864841,-6.259663384428444,-5.990752457073314,-4.0057360889897495,-4.364159507671316,-5.038330832942779,-7.108411198682783,-3.701451409539661,-7.632479551382968,-3.140694111272857,-6.747270590216683
3748,,-10.229652615952803,-2.86591287479925,-9.536677528205509,-6.009960795315752,-3.5695589867498265,-3.0707590756806704,-1.6250273666429658,-1.3919432001742753,-3.617965156597289,-3.719837796813112,-6.589915136938133,-7.904690309238447,0.5908548466513567,-3.6324742189817862
3998,,-3.489357689346757,-2.626871225714545,-5.504763179487123,-7.034402395193546,-1.9113040041173213,0.1960680492329477,2.676003469282485,1.9254951290709663,-0.0996279097052951,-2.7812458322613987,-4.948559947600572,-4.867513189411375,3.028476383538408,1.2171348151575263
4248,,-3.116097178254833,-0.147559490158348,-4.4306148035188055,-5.284268126389283,-3.5103406949257163,-0.5590043462812984,1.2359655004206924,1.5241402915739872,0.4324421293287525,-5.328090163320316,-4.081992508878464,-5.349950072521576,-0.0046032763323684,-0.3857744039636226
4498,,-4.4935476616031895,3.4955150866787763,-4.660928969953159,-0.9484310265190936,-2.0775268517430963,-1.0475076510115175,2.367511029589405,4.167223221801267,1.2387001189487057,-3.805019949840847,-1.215330793832199,-5.326244696879896,0.2221736652395247,-2.950057472940735
4748,,-5.684018918956778,0.5078563291802775,-3.4009980588010063,-0.3319200548434839,-0.092628653901834,2.349117779945133,0.609369440639514,2.740457666539864,0.886471801109632,-1.6505222015867382,-3.262895050404539,-2.366578894929165,2.0305278754086014,-1.903068284129808
4997,,-6.007119271258555,-2.687663238540007,-4.815025432313163,-1.1947216174454478,-2.1122966004594783,0.4576940972942817,-3.314838382007017,-0.4467949818216759,0.0242406457171299,-0.699639609660472,-3.1085517210928906,-4.710512586231451,2.7805334531088457,-3.810290830055866
5247,,-6.670449202293001,-1.068281057327786,-7.944631769651113,-2.977349410151326,-4.045376763947547,-3.634243053365626,-2.542204205021015,-2.745562739325133,-3.735739303535268,-6.514913485865526,-6.720365453125812,-7.564708459218103,-2.045326248989779,-3.044488752876747
5497,,-3.4146890426970025,1.0720866294258655,-5.272065695322304,-1.7309608841546789,-3.2042135837273333,-2.798521873070296,1.932830092380371,0.0868036902647318,-1.2164009555495914,-3.248440410399065,-6.718178353481057,-4.893351292631208,2.7994108610775124,-0.8120865174675711
5747,,-5.171586478768302,3.7110057012634687,-7.218458588817707,-3.282234148003801,-7.750785507464357,-3.90186981416355,0.8668716122113989,-1.113791210932714,-2.404076179720108,-3.462996374739193,-6.005799477714105,-3.746201727256071,2.6987568763841043,-2.555644835633744
5997,,-6.986287196332448,2.423086665528316,-9.36202614524898,-2.458599260830837,-6.228865844908866,-5.419404901544715,-1.9396579926297584,-0.8791263739370204,-4.01619491348976,-3.2858967688237115,-7.413704213674032,-5.160542265681664,0.7358366623674646,-4.868109071040257
6247,,-11.332845724436613,0.5070479022368917,-8.398298725886894,-2.592753056044408,-6.7877090670862525,-9.036550460357956,-4.25085423914724,0.3024591825719285,0.0637789810544981,-5.237761029888946,-9.700569371084317,-7.96195137145185,0.0616842401711179,-6.000147488393923
6497,,-12.31920917607093,1.8896250014916507,-9.93350708408868,-3.547483008519572,-3.212818194940782,-4.231883606826714,-2.6276964486076477,-0.6166408620148532,-1.3954870087411309,-5.760961685266064,-6.824278317151745,-6.454531030219139,1.7039793207699003,-4.29334021627459
6747,,-11.45892403416793,-1.313783766693408,-10.889594819394093,-2.3802309440698064,-2.398285805481982,-4.9164260618424205,-2.2397283935025154,-3.3394076294709625,-2.142226469594476,-5.094887096409932,-6.579934988819495,-5.84021356031537,0.202835021041634,-4.551843105611497
6996,,-7.468024452478583,-0.5466434095215378,-10.573944160485302,-2.8830355633105715,-1.7197465671861605,-7.824493068735951,-3.3937575551674555,-3.3597419729756712,-0.1902948607869775,-3.415781152660991,-4.349186252861175,-5.627663661095058,-2.130747316830639,-1.2625317984639917
7246,,-6.353605037241965,0.9362041500145134,-8.655477091623512,-4.623165596127698,-3.739475857772141,-4.096703643831487,-4.183771585379982,-6.370597821263005,-1.0088296374360275,-1.8790921553433564,2.326752289041518,-8.363505017325348,0.5957364219412296,1.4101458519188088
7496,,-4.258493302593955,3.1980390772577434,-7.8079231921291745,-3.9151293438427,-3.669654199672474,-3.3567808059302817,-2.9775187338979987,-6.711011853317734,-6.180206742429762,-4.948125804741255,2.948970327650991,-8.473625489332585,-3.8136672448797055,-3.198084088150026
7746,,-5.691148636378369,2.518799956343711,-10.20809537521335,-3.2497876785668307,-2.347815257675581,-4.27928090544914,-1.07115968312513,-3.966444469861945,-6.639967838375409,-5.262915450460036,-1.2159947644105078,-9.248794404996003,-0.9034577248518372,-3.791045887601107
7996,,-4.804002974548136,3.684999653924229,-10.93250576011284,-2.545098685969548,-3.4067139890783347,-3.55051240823516,-0.968950274027004,-1.822128295627547,-3.862561391789524,-6.403121329745299,-2.255035034358799,-9.185373736984534,3.17265297107024,-0.8014505102033888
8246,,-5.164955000354809,3.90509991593824,-10.222322600618863,-2.0562847022077277,-4.175916110879299,-4.195845309613135,-6.068907768361324,0.8630055265738237,-0.4049178954104703,-8.469380991450219,-3.0351527381232444,-8.455129609934705,1.3156165985230155,-2.1154756185954007
8496,,-6.815301334139403,-0.7586044732262391,-11.869986988229634,-2.7177818544818604,-4.677765450756636,-4.078137787466537,-7.406661444766325,-2.611074218599177,-3.0547326954989567,-8.175918790897594,-3.72222311271433,-11.407314884702329,-0.340188850811458,-4.344236419462581
8746,,-8.268888124840641,-4.911957544483143,-9.169393744652922,-2.409571014824852,-3.10259446505544,-3.301682838846196,-6.808323768229104,-1.53681721309319,-4.4901920383114895,-2.82888616505614,-5.370963535319432,-7.62976250378827,-2.090077781653693,-3.286208218977442
8995,,-8.4061416238041,-5.271779543513104,-7.023588639310802,-3.141748669450484,-3.645359249028011,-2.5899913975154334,-7.83753142494597,0.6675239216755252,-4.013873340171795,-3.880068155907626,-5.995003271605157,-5.2764581565204445,-0.1211816031411198,-1.3035976673723555
9245,,-6.160616767330921,-0.8142491358221775,-7.518616251775314,-1.3385433724072393,-5.81319522568948,-4.098486287288358,-0.8901822664242625,-3.3317121603694044,-5.823466899680847,-4.049430287297077,-5.611910677120172,-9.35596391020417,0.6725755354349178,-0.0458993723294686
9495,,-6.639861101451597,2.341069154464623,-6.450205234296843,-0.3143319291240646,-6.3626998446462535,-4.171599297484549,-0.4874060076344766,-3.763722032850757,-2.764518319183969,-1.3512645545831083,-5.444414910461005,-7.319757136678263,-0.4312585347215583,-0.7434179838380817
9745,,-4.941513963613845,6.644412780089922,-7.44874252621247,-0.357334452838316,-4.944315660246148,-3.5452626538788383,-4.127540559962412,-4.291748020871941,-2.8412559866759315,-0.4514059135883824,1.357059264828648,-3.689800724042378,4.912872652647876,-1.2482039909631637
9995,,-4.533993184905427,4.268914095224574,-5.47991686033985,-3.119103846612818,-5.209406182624958,-4.511283797013579,-3.6202574574807618,-4.195764942085985,-3.46940227862295,-2.455084569597794,-1.4355642860858906,-3.6370322360335168,3.4444666444821714,-2.4884389218825937
10245,,-7.158717452059031,-0.3990459221677031,-5.220209696227198,-5.956937383012198,-4.092459754644455,-2.845931489827887,-2.1412658966844327,-4.83851965587261,-3.351412139687376,-3.071701105085321,-8.714950674183365,-5.9223897690349405,0.2982188873160601,-0.948606201993074
10495,,-6.002452246585688,9.617109697550145,-7.086281847552308,-3.312380177616487,-3.992429018888677,-3.503004835759085,-3.0365216207199515,-2.657856632645625,-1.5979357501670752,-1.6758686634713618,-0.2146510551281383,-4.8507618800473145,2.6532060683883025,-0.4458716647445252
10745,,-1.0468293313034036,13.234055120145769,-4.098962934752324,1.2908150098487945,-5.54438609737287,-0.5618380531414557,0.1357954849650163,-1.6724263643830162,-4.297209143034088,-1.0367237745739804,6.072285493253715,-1.800041933945124,7.713527211644613,3.837274844198232
10994,,-2.0941488285054994,9.081580928075116,-4.997051554438803,0.2277041140476212,-4.749440863518418,-1.4098490982542098,-0.1847938352760773,-1.603360234238187,-2.9788833019760337,-2.5488502641948125,3.6758457127026745,-3.5943903323471487,5.241086225653737,3.9179661716623686
11244,,-3.363605194921458,5.81705900524515,-2.5454787207658285,-2.2216431979647706,-0.4380049613042697,-0.108615568738174,-1.4606577567282797,-1.957006286851167,1.2780710676254885,-2.598222530809615,-0.5280726151742208,-2.355782829513614,2.901384072878052,0.2082189578327003
11494,,-2.6323389999240088,3.1805328599020126,-3.05316584774975,-5.892424304135435,-2.3229295732175945,0.996999182478586,0.7648754933484075,-3.591348709036673,-1.0805550471684962,-2.5182337488283286,-0.2826007136832182,-2.1778451659507687,0.4865283890931113,-1.3693271908741649
11744,,-3.645234898980373,1.9130228062288328,-3.834142131471156,-5.503549064640643,-2.624606450430132,-0.0241375747797893,-0.5613946781259775,-3.112277918568282,-2.5007102634815066,-2.3580413948173184,-2.955150285444999,-2.7560561429694697,2.3960149393747674,-1.6150246804117696
