timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
11244,,-14.099908101007337,-0.8739336909874664,-16.47150140780386,-8.167323513007686,-12.565601049359058,-16.269375359941428,-14.352778635717897,-13.398578885649124,-11.700376405582954,-11.211514914014227,-10.93318053803361,-17.704688655081906,-1.638295832893557,-16.624941285529662
11494,,-12.96115781249829,-2.394735514171381,-17.285978550384296,-10.721116587638654,-12.6242779538946,-12.929528318640632,-14.656892346390023,-13.52949179948736,-12.753633834086044,-14.00371807946063,-12.242622364873457,-17.920636290919877,-5.644821088594238,-15.137569918329064
11744,,-11.96860918660114,-7.347913400279447,-18.751809981329718,-15.150151777479069,-11.787585577097326,-12.096790663150417,-14.888663335192929,-13.192140242249751,-13.456685945963676,-15.94652288100465,-12.204159609833187,-15.913037654473127,-5.368419702455367,-14.196672062806275
11994,,-12.74524596535005,-5.0786488248134285,-19.55381486246708,-14.197562187850073,-15.516580128293596,-13.498171780299572,-14.361621891790834,-10.072002742973712,-12.557531910773044,-16.680090705875475,-11.96111896406206,-14.853079019203436,-4.520949802482233,-13.753266067085754
12244,,-11.446284152567216,-5.890260407019849,-17.332520891784064,-12.209534499918806,-14.46787140033301,-15.050103819627134,-13.313069392848275,-14.048645901606536,-15.012160164441632,-14.42344944874966,-11.41932975808892,-18.05377816140245,-5.9584181089898,-15.937002084948627
12494,,-12.996912569136176,-7.580546328142996,-19.06595697232328,-13.738041629639714,-15.140797155351384,-14.635578883137429,-13.720846952110495,-14.392613553469262,-15.050587377130762,-13.70245815018944,-12.754381034585265,-17.08622158354594,-7.752690519094805,-18.19075536898973
12744,,-12.875247087936897,-9.0566466635038,-20.826051542747635,-18.444833885790487,-13.336107725677545,-12.847770603119972,-14.980596579029744,-15.851599194642509,-15.604319278536565,-14.554849437125734,-14.823184184383724,-18.4288769723332,-10.00471621857458,-14.514648345899255
12994,,-13.374044745622156,-8.42580039648639,-18.03237338988331,-15.320252660498852,-13.65507843988576,-12.52807627180214,-14.73288103413237,-16.80014660021615,-17.149540753561677,-14.490815197640096,-11.73432865823653,-19.818397463208637,-8.865807866246358,-15.29407710636265
13243,,-15.20702942754901,-4.729551169098031,-16.10140151308356,-12.201814610276047,-12.855149821131128,-12.702428472712016,-14.002331246887964,-14.96019135172099,-14.639636077300914,-15.086660372101504,-11.973499569941366,-20.122946361062347,-6.208449497720885,-13.976637568260816
13493,,-14.975011619152095,-5.13179082739748,-18.76820005276442,-14.618984651203258,-15.441704170934564,-14.843356334577322,-14.114605146700448,-16.002434241851937,-14.222792943703617,-14.967565351997052,-13.9903167867757,-18.771359534395103,-4.868546191380502,-13.080718194762632
13743,,-14.33554979166754,-6.874630389246047,-17.56543185537968,-17.00967054234184,-16.322245230602885,-16.840124809172806,-10.112420733070495,-19.04260623715928,-19.134463693861196,-16.27179579407271,-15.126864725948517,-16.028528577967595,-5.121674087525488,-13.739007718299256
13993,,-12.247105154701272,-7.30802053555109,-15.38958843334935,-17.32534749752125,-13.591066986677117,-16.07854144990077,-12.584978301912502,-16.72896949915485,-19.7765181731138,-14.58943220037379,-12.506719241314798,-16.523284404874637,-6.371083644545813,-13.511382927224966
14243,,-10.323838843662983,-9.47963787149464,-19.572978531128555,-18.316856018504502,-15.717157816012424,-14.903113311146264,-15.160877669007029,-15.253156568639069,-16.64074179987443,-16.32124958394045,-12.237032020865314,-20.80600826024497,-8.721192641412182,-12.762815570126342
14493,,-11.004011565620882,-8.78930692584637,-20.00340953931828,-17.221501844476442,-15.225082965344994,-14.262978554461483,-11.51606740657169,-13.459457370666374,-16.789474005602074,-15.948975868348,-11.572170705865892,-18.438293059102534,-7.613568625159819,-11.73224423625415
14743,,-13.206702320109471,-6.699133240934431,-17.661426887442705,-12.477417980399103,-15.63196759333476,-14.892454516621356,-13.354156021398696,-14.922478999338844,-15.651306287763765,-15.492490405368835,-13.823798201255562,-15.713288294290791,-7.305621733330357,-14.527614965848858
14993,,-15.860542251093843,-5.445760881681573,-18.13079094622212,-11.236410013719,-14.328036073181648,-14.385958866130109,-14.665148044192057,-14.524715389031686,-16.339196846340243,-15.022365746944908,-14.54104001935056,-19.22677518015933,-6.587061555027053,-13.502901341831016
15242,,-12.560336712857838,-4.879340090679174,-16.643790321258606,-12.3195166868924,-11.464739520273255,-16.66734148121045,-11.71981099794798,-15.358859146835098,-13.859134437594328,-13.800894807689671,-12.509317201081808,-18.040205501424435,-5.540991742849424,-12.169651370136156
15492,,-9.948862463274978,-6.827949104140396,-18.106457806671173,-13.062663917910315,-10.057224860099394,-17.098040057061624,-13.40830878683678,-15.142576855485592,-12.2150364262346,-17.048450122178117,-14.008719677277597,-16.425532692557784,-3.9313919803202224,-13.071637824526732
15742,,-11.85701906037812,-4.030632500678125,-20.18967439124428,-11.301144193596516,-12.318108533595026,-14.911154898987942,-14.703633731824826,-15.112281308129612,-15.464151051893596,-18.13538313424085,-16.444589836309635,-16.927182783593803,-5.466919271341632,-12.14065474493612
15992,,-8.997813224294815,-5.8697857387949135,-17.371728876274894,-13.038086947439863,-15.317646644617405,-14.463804290682384,-13.615888194257412,-15.672449599178124,-13.64655418361994,-19.09200210799452,-13.04972332954208,-17.169794371794488,-8.384669008374372,-12.28491366035078
16242,,-10.125144860152693,-7.071540597031561,-19.624337903891718,-11.325607489078129,-14.519876152338409,-16.7279332188427,-14.987653377906843,-18.094345752214505,-13.663114221626468,-18.299151868113963,-13.641104149768902,-20.010055431720158,-8.193617056190257,-14.93969629211623
16492,,-16.47552952549859,-7.599595337240139,-22.76438236545324,-11.108531964625858,-14.136597323051877,-14.94747331625062,-17.058419869078286,-13.568417702473868,-13.888682194421808,-15.91662691459306,-14.359843031148348,-20.73895374302233,-6.587611824333459,-12.980122899384728
16742,,-16.43178827450394,-9.372906219763491,-21.366132844041644,-13.325165388826877,-16.164461345356848,-15.782054255050411,-13.236440722276503,-12.291163210432993,-14.059138643369756,-12.617322412859783,-15.587902685820607,-19.568709571646096,-4.964405354737029,-11.453345369257104
16992,,-14.254778190321316,-8.309887287296254,-20.827500734235112,-16.247342144915994,-17.339721313477508,-17.083505283046037,-12.456807486435697,-16.876844590546533,-17.713647546929355,-13.81752415619627,-12.103622254939822,-19.271672976740724,-6.907915274195284,-10.090409319673984
17241,,-12.595144548240256,-6.167028670221024,-21.30624093037297,-16.584505949549374,-18.099887231141413,-17.310279408923645,-11.069781317249412,-17.895058796406325,-16.177339492714673,-10.692606240316657,-11.384856181553896,-17.943867409812,-6.2539229767605296,-13.16807499889804
17491,,-12.95725193167396,-7.259035666752829,-21.7426160624617,-16.289172058842553,-15.641919603647397,-17.599798384943007,-13.623166566423324,-18.60095960545532,-15.449492270218624,-12.33344741595351,-11.294384279803824,-18.677626921964624,-5.879872664210957,-16.17958129405543
17741,,-15.146228540872412,-7.076926542151688,-24.227332983037,-13.444850844243144,-13.662936412320082,-11.902910804857129,-14.453184906069197,-14.709585349509355,-16.871996419949557,-14.281282018133354,-12.317704805101178,-17.404670644533027,-8.095934063435367,-14.004715010727164
17991,,-13.104633748312352,-8.220344670486352,-18.483064711921468,-15.448920790895937,-13.785056472036194,-9.622754195917064,-13.333774642797804,-15.058642829150225,-17.39705453206864,-15.254679100307488,-11.073896538463062,-16.623618981096875,-5.219478670884829,-12.93678593619764
18241,,-13.724134207879809,-6.025123946333632,-17.942979691226483,-18.06587644725561,-15.02235599985557,-14.482770025294345,-17.967537378970707,-16.395563760899364,-16.857223101864818,-17.042023103638208,-13.098058355478589,-17.55671753140724,-2.94869084016908,-18.932532754087767
18491,,-14.056504656236058,-5.832050961759961,-19.64670269275828,-16.397020290386596,-15.168922866047048,-15.554164595482488,-15.503779924861218,-16.552246277811037,-14.069958424376868,-18.979441104814853,-13.364271351626025,-17.86955884255139,-5.590566401688035,-19.02208996468028
18741,,-12.75551100768893,-7.72433141253746,-20.108645410497942,-13.81867744253515,-16.098744071609936,-13.60294437404658,-15.871495786056276,-16.712666286603746,-15.163455600089575,-15.385844995225256,-13.034575279222164,-21.44466394008903,-8.232800433793475,-8.327022833864865
18991,,-15.003045470688336,-7.104993150395126,-17.64322946333622,-12.867370598185008,-17.019110040187698,-13.320194892144858,-15.761810648141012,-18.980897911190567,-16.88296001736784,-13.974068367228565,-13.07161203858646,-19.396533799607997,-8.64465275582876,-5.84520993468588
19240,,-11.654477568195905,-6.381795757085333,-20.039753243277683,-12.598254623871446,-16.333521958990723,-14.396317427900982,-15.146180488456984,-18.8084619837356,-15.88915090102281,-13.485624707733477,-17.780128280066364,-14.60649390587362,-11.701536617776098,-13.269434192849817
19490,,-12.377598353630171,-8.092228094811839,-21.02203963953784,-12.747615028439284,-13.545151337089132,-13.802698603713337,-13.011521657050436,-16.26610089929234,-15.945327871041412,-12.818822683124868,-16.604459646883008,-17.692011027746673,-9.359890024055446,-17.050262151607576
19740,,-12.488176734456948,-7.202514145780561,-20.602980943569374,-14.732000044571972,-11.508352330785298,-12.505864211766657,-11.661625375684167,-16.55894060015385,-13.380060358418556,-13.623120971236,-12.092407537979655,-19.487619949541944,-6.143264696761685,-13.00228205406686
19990,,-13.12206092100958,-9.919064713918576,-21.327436399730267,-14.146465232289676,-12.863352025204088,-12.233885632421654,-15.85318908987297,-17.08970930385633,-14.15320795018091,-15.70794002567034,-12.191295051175064,-17.6840914003838,-9.82308842218396,-11.592740484127884
20240,,-15.21690470975975,-9.703228278629693,-20.04522647588248,-16.07502447508959,-20.346582167652805,-12.556638816155514,-14.710663048160686,-14.23471397160159,-13.720061385850377,-16.991182392856594,-13.587767150454164,-14.893596177921822,-10.36594605669914,-14.188356297161802
20490,,-14.492733146549424,-5.500605963814193,-19.59091305707231,-15.273655075718771,-18.009849786482626,-10.973776293336586,-10.17500376564543,-14.86910212146385,-13.322443077568638,-13.746008041172956,-8.62770139599998,-14.989206720641375,-8.592971187666398,-16.946972970809433
20740,,-13.4072286215361,-4.738811356409734,-18.377915775084038,-16.264613578246706,-18.512547340559973,-13.258776106376814,-12.446796909656149,-16.279391785408098,-13.917763802671756,-14.02285968338148,-9.946784442750822,-16.877915999908577,-8.837615371384226,-17.003166507586293
20990,,-16.627199596461264,-6.202759848557163,-15.227041851299653,-17.322338502003504,-14.650403046985296,-16.303927286919745,-15.905835434226614,-17.536408945292518,-17.89562518514981,-15.07795084032163,-16.069087373320492,-16.767097706052617,-11.794306991652151,-16.728423392425555
21240,,-14.932510976909498,-6.941662867844382,-14.22877735866768,-20.66533306160072,-11.51099174959526,-11.4375393374209,-12.946766756397835,-17.41050849183897,-15.998299645612608,-13.90143963014843,-13.734042035403268,-16.64153644598668,-9.361847965063712,-16.119857710692656
21489,,-13.861257260529367,-8.553274942400357,-16.19524776623107,-19.767809439074824,-12.116270248707805,-8.333645378940659,-12.543570329587322,-15.56426737512673,-13.480542489767736,-14.16005234680168,-12.232569442295706,-16.382208877877808,-5.065371721104852,-16.487715899508576
21739,,-16.95093208393612,-6.452823746367718,-17.96883100833615,-15.218636379192546,-13.544104319661594,-11.280252203542595,-14.619978886167736,-13.367197637891596,-12.445657319482844,-15.63228674021408,-15.573227946055807,-17.802514605816906,-4.264697295448536,-14.02541560319402
21989,,-18.32163209853676,-5.770679145048659,-18.27061727273453,-14.805288330615005,-16.925446151054228,-14.115249570957618,-11.908355432031756,-12.29937882958301,-14.443590272896486,-14.292826810890242,-14.432943961633274,-16.621288626842958,-6.429707218458274,-14.690571457799503
22239,,-17.706832554030477,-7.279972485371404,-18.561614833247354,-17.795151383933103,-16.908291138986126,-15.20123306386533,-14.191367526389929,-13.981839090030634,-14.499261732695045,-15.473027563723395,-11.538763248193632,-20.943105214990247,-4.623027123576669,-15.79787604341222
22489,,-13.593786612423637,-9.1507233114265,-17.226696607815757,-18.395135802570465,-15.904099143901105,-15.843756288191134,-13.64102159956538,-16.923962292372092,-14.154403490998645,-15.076478868890892,-10.05050956455042,-21.6680814358865,-6.403037310031556,-14.539509121001355
22739,,-12.80868979275207,-8.556820970410923,-16.94994424912767,-13.186601990443712,-13.136414845225888,-17.15657581714494,-13.019073525436598,-13.46438260608468,-13.104798653838955,-13.466361146936386,-10.73935197261982,-20.325534422254368,-12.331550659007494,-15.265089699060828
22989,,-13.261282010590246,-8.94181959643032,-19.04721326778632,-13.552382184735546,-12.85846925124368,-15.22758411946342,-14.053877444270192,-12.235893642613815,-15.95824554942789,-16.11154843724226,-11.412915744083614,-18.785610890935757,-6.485649475314529,-17.347245415273203
23239,,-15.246785544575982,-9.58308937989636,-18.8334688452006,-17.980614421375748,-16.58228538010529,-14.32879807674914,-16.761530761819476,-12.629490882147202,-15.587137577334811,-16.76616299091386,-13.609003429424684,-19.473860489431463,-6.301951404675662,-14.701097445686964
23488,,-10.986444100680137,-8.286820646013958,-19.01481882028041,-17.625300142731234,-16.021408286515143,-14.847359921948202,-17.39570245289667,-10.549523453183753,-15.323577778360091,-18.691340356869603,-14.625619841435771,-19.44069859164945,-8.62215571063441,-13.59909788886158
23738,,-11.265959081432,-10.216421564230483,-20.847663650586696,-17.72620581589983,-15.549684393294644,-15.580005024296902,-16.622371060070332,-12.75336126109192,-15.998969773489096,-16.619369100741043,-15.894387726128176,-19.459633459359974,-8.526036499004524,-14.892881901878612
23988,,-15.312159775225364,-5.305776889470807,-16.466195773947312,-16.37508609965231,-18.447117908351093,-16.154034654010616,-16.755794432602,-15.159896298520408,-16.095636971492443,-14.460421143378149,-15.074940429052525,-16.340537918423905,-9.009163116123238,-16.54556875356905
24238,,-15.199841454737149,-7.052710031336876,-15.777309317244034,-16.82747673229692,-16.584966746082383,-13.831605640923492,-14.486790854903829,-12.898964680304896,-14.350415482044072,-15.223469994166932,-12.895618704399844,-16.927550786596417,-8.559896313970972,-15.27645095914867
24488,,-16.045049750324186,-9.98156463677759,-19.077599649305224,-13.33774102526986,-13.654327862124426,-11.899861360735276,-13.878810615204014,-14.528655015784333,-13.23135618347061,-17.48309304791683,-12.280841937939366,-19.336446316429093,-6.60785047565823,-13.258750670096765
24738,,-15.11331856299395,-7.855380513236544,-19.05418928216551,-8.625285511046144,-12.530067151894514,-15.11988647938042,-16.429417565395575,-17.363505593988005,-12.94625716850765,-19.364069191451925,-14.314707172380714,-19.64886556901909,-6.2845290951001385,-15.09373124935484
24988,,-12.216368272824464,-4.571422541674784,-19.31987743952835,-9.11279702709763,-9.564578247665484,-11.841964567462412,-12.916660702241431,-16.1254493425945,-16.22633827070588,-14.3693159202722,-14.935451274783642,-21.09843107670356,-8.167879647378221,-18.093090596792663
25238,,-14.617015585701324,-7.617696473280074,-22.196535996681614,-13.047326528324954,-11.314643446395444,-11.370058921931497,-13.97848985640092,-12.465844279066475,-18.22740266024265,-13.482119000314384,-12.956171182785605,-21.373992335403813,-9.866279896453362,-18.03262679228365
25487,,-15.082500211676418,-12.7643014904002,-20.53761802743453,-15.894788175967836,-12.54967860809288,-13.24282487097673,-11.728021641200126,-11.383051257759018,-15.176916199965122,-15.802881958634329,-11.183307179593596,-18.340579728112743,-9.074534270749648,-16.90249969735351
25737,,-13.331309274754751,-11.81064074070638,-14.66119788925933,-13.35651011938664,-14.942853660677706,-13.117027153972206,-11.479449600051987,-11.888488585660989,-14.45652415262566,-13.97491432573965,-13.36296844997123,-18.61412305432561,-8.988921748594597,-14.994188216594583
25987,,-17.299188792484664,-8.298644417591618,-13.63257276277704,-11.776553757836506,-15.433767495806004,-13.272538755078491,-16.469128223234627,-13.952209602739796,-15.751362506787869,-14.838392831587948,-12.324426749805998,-19.388447639994183,-9.20841145792987,-15.427588041216094
26237,,-21.326539951196168,-6.227747442532406,-19.118311425223617,-10.042116145344115,-13.636800436723512,-13.924822049305485,-12.847825267087114,-19.00124399501274,-17.195371742140644,-15.837427728012718,-13.948214436019576,-18.337754526640428,-8.444236566782884,-17.169893459383037
