timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
0,,-6.084937891049522,0.3990251513856278,-9.60743517363854,-7.105475296061982,-5.952415674026311,-4.609660004766935,-6.051721348506252,-6.378057274275793,-6.092896636707284,-3.9921886386514815,-6.577150181679475,-9.589397608817537,0.2683978222970923,-3.360963316317604
250,,-7.556068531307645,1.804537829805083,-10.354545051935604,-6.998929305848877,-6.86747806667705,-6.08932490556025,-7.485808220517466,-6.7103192304660055,-10.618288379903795,-3.2757619276808074,-4.840286379909088,-7.642693275541006,-1.851589672324383,0.4517672496840603
500,,-6.477299701056656,5.544567530065143,-10.361312111559274,-5.541451001763172,-4.543135750973651,-5.005771806302951,-9.506945080325048,-7.772267429792055,-10.350575065412468,-4.351113771294538,1.3371646766500145,-6.404573551311204,0.0239349513058404,2.963487957762577
750,,-5.946416528842691,3.587846946661543,-11.66528142191228,-3.3043262956946347,-4.424090052551656,-4.1080143478166775,-6.462184903819049,-6.978177691347253,-6.1486117563676,-0.523021779960663,3.097524064003471,-6.232181571942368,2.000110197405098,1.7640999198721534
999,,-5.99357563191076,1.7655149750828132,-11.248595547023443,-4.881447573991903,-6.714257671166632,-5.747323566730078,-5.604368669737278,-6.3764654398682,-4.293155789213783,-1.2042814329151903,-0.4730380643860626,-3.677231965933323,0.8672620154261808,0.9841834169598552
1249,,-7.797348184513283,2.511864803247211,-10.30691249357602,-3.557328871498454,-7.534015028361299,-8.134820634733028,-4.50674110113715,-5.514053066429182,-5.508796651792217,-3.566729201565325,-6.343267018604606,-4.1550842228740335,0.8122604727475192,-1.4334578964161686
1499,,-7.054845066930917,-0.6018360173748141,-11.60206820554432,-6.8074799531484,-4.464125180807609,-1.451379698236286,-4.214312518312709,-3.970512064704884,-6.391545999794088,-6.058131933747014,-9.32582980240998,-7.761312762427021,0.1627660701905316,-2.0184541954493938
1749,,-5.776500578823963,-2.6963816423093268,-15.73995009168787,-10.667125981458913,-3.7817003498902,-0.9388101018073276,-7.4433688808936544,-6.062023704564372,-7.220333105418763,-9.821594183514284,-9.342469325254251,-9.422557512301024,-3.933203152531095,-3.0803990440577222
1999,,-7.677797988274229,-1.0405366511402476,-10.160276273797656,-7.20643952687103,-5.304989321284362,-1.7968093619813037,-4.98536521384898,-6.478998726387271,-7.136911805948511,-9.503130371603053,-8.373783339517031,-11.842328171311811,-1.9923095742434316,-4.118167133877298
2249,,-9.91015490948388,0.5342632170983395,-8.191776276101786,-6.360584704147448,-5.376936529453175,-4.643013141266742,-7.5098756412590175,-5.842916460132804,-7.1999699109889175,-5.6120672356028525,-3.7322905314950288,-6.822317571145015,-0.2989813597271784,-5.366383926820984
2499,,-11.535915460060815,0.4451700271175856,-9.50494740988645,-4.552357118761695,-8.829278625135084,-8.498943084430989,-8.46428710042099,-5.771260174165134,-9.317356792495138,-6.277629573460986,-2.942002440448647,-8.78182715254134,-2.4298822588260083,-6.739811345202378
2749,,-10.992638441986433,-4.533382673084664,-7.645014863470346,-7.371309823027762,-12.578802375394336,-9.948701584060412,-7.898203988905916,-5.643419911702408,-7.100621874931288,-7.182814099261452,-6.230105822236455,-7.306118946959349,-5.539424296384512,-7.321449659593913
2998,,-9.456576899176918,-7.056509246535274,-5.6282833836397606,-4.622765052079718,-12.34536217850598,-8.515113041327897,-4.324794431312478,-7.664044324966424,-7.98666300288229,-9.178663119356845,-5.847246562567703,-5.758160134843995,-4.9973502786025925,-8.338985017870858
3248,,-7.607944001886987,-5.112988205382196,-9.881341533411954,-5.982283083885868,-6.6325680456647165,-6.368779966364384,-5.50717859484402,-8.019594998244253,-7.307994184549508,-10.21908401187716,-7.788791471939445,-3.6312958589381,-7.137545309218758,-7.136581238600831
3498,,-7.498647516457249,-3.167098597004545,-7.144039642787449,-7.900963325155999,-7.369688028552442,-10.67022949043562,-6.015251154386487,-4.617080846953205,-4.909391090414372,-8.328816343106299,-8.246854292122949,-6.671772298464812,-5.717898238597975,-3.3871779885918203
3748,,-10.373171558206645,-3.727144404174135,-8.226014512764742,-6.742429391287802,-7.094315482437114,-10.229331226723644,-5.962318210168506,-3.285409367902676,-3.974287199493896,-7.080896449350023,-5.981094910875065,-7.586838660698744,-5.329106606599595,-4.82972505794156
3998,,-7.768324104451231,-6.140981329187158,-9.293722684742596,-5.748991922179876,-7.868745538946461,-7.871041906687345,-5.601818542733255,-6.379855470511665,-9.048492956399556,-6.711128763588762,-5.775995097134784,-6.348892571199371,-6.643282440637195,-7.129167158586257
4248,,-6.70138240348034,-4.8570979834271375,-12.330551021174925,-7.85763940714155,-6.087432224695829,-6.560836431092262,-8.220181678681357,-10.262556184714652,-12.636225744597544,-7.610899389398407,-7.624172561436723,-5.756615061737773,-5.464416780333217,-3.0306794419125778
4498,,-6.1154415202822845,-2.4104369626707283,-8.915678155097627,-7.116548704896655,-5.6833255792804485,-8.050497311660065,-7.09982848645161,-9.990300979951606,-6.012108258132517,-7.654545403603561,-9.094887891703126,-7.262408596994897,-3.080193990609893,-2.247271457856417
4748,,-7.933129167598195,-0.5444715512972487,-8.035337676096505,-7.81881226426275,-4.977087745695234,-6.006152500358438,-5.404332904404675,-7.752465629144714,-5.247485325793496,-6.558428291956382,-10.873324563937608,-8.62097903258915,-4.340363388209886,-1.4810434113272672
4997,,-9.135210607906751,0.6426556766764145,-11.184178793228046,-4.793634066890354,-7.056217818509412,-7.765211891857238,-7.577791841182472,-8.228562411539091,-5.723409068665326,-3.65154918317063,-11.925264155177471,-11.004086525774772,-8.97175349082427,-1.74307804366491
5247,,-6.579221359862041,1.500303827977561,-8.337627291534938,-6.453743826397286,-8.3270480330285,-6.570929563275694,-5.887567874067619,-6.3241806209659455,-6.971680211330861,-4.358725809632775,-11.044915950159323,-12.688249592735776,-6.659955474781855,-6.293812290549724
5497,,-9.106345760818158,2.932951754965715,-6.906971267116399,-6.654963814253713,-8.63682822681623,-6.617029249657805,-4.601954933161291,-6.700130607623488,-10.470883517721871,-7.979427459035419,-8.292757920238992,-8.874100205428492,-5.334502542423396,-3.964639646271113
5747,,-8.813264239323221,3.2638901811342897,-7.23627567812069,-4.177600779039611,-5.941988023228745,-6.837221850426638,-3.9104055314736086,-5.956271316221997,-10.355853567758526,-7.537343985407436,-8.311860448532675,-6.453785692827724,-3.10051550110634,-4.770328083241433
5997,,-4.432450277006783,1.9580589786354576,-7.257923184548696,-8.183509447294991,-7.469317537914076,-4.177556637217781,-6.494944307817663,-5.314283731596722,-9.256523037289274,-5.347858330914082,-7.722332733260371,-8.011858161567192,-1.4085653988407514,-5.7510505755679295
6247,,-4.808077406523656,1.412092592500731,-10.356308612539634,-8.827869398971451,-7.671502222520417,-5.84213319907397,-5.704473465789262,-3.556459343350312,-5.649438333373249,-5.116160135088493,-7.208400950817877,-7.19915477057204,-0.8605759157789271,-5.0293164903328025
6497,,-6.75346281424341,2.7929268595849983,-11.863995973108976,-6.317980112725906,-7.406719163454545,-6.729736985498159,-7.024924228196237,-6.167725544703577,-5.429145450528608,-4.710861242316785,-6.959785587009892,-8.16247650730432,-3.105085200889886,-2.626210892128963
6747,,-7.020174292621153,3.850023023418799,-10.23376728073258,-3.7218204585813446,-7.0147424625483445,-6.720218910694193,-6.2604212975733775,-6.9904092818540455,-7.1595142616792105,-6.660320877020204,-6.357530243177689,-7.647844718711043,-4.938555649007194,-4.085585753378149
6996,,-8.887742933964606,5.58914219735261,-8.06399204646747,-5.245442054549175,-5.365783111915036,-5.888725393284297,-3.3672241788704618,-3.6045802633243977,-4.806764418897956,-6.550523124969297,-5.327728109463038,-4.026943194050394,-5.02858389217451,-4.629094393991558
7246,,-6.206218223913815,2.004386045812516,-8.898456747562474,-2.5307330903347385,-5.3031327671705295,-5.079620535387908,-3.1394742265612834,-2.194858944104478,-3.7129848477426792,-5.803479742503508,-0.3273749187602153,-6.212457882210921,-2.20743870078582,-1.0483771799458526
7496,,-5.429836399555188,0.894631315864824,-8.955920444123946,-2.753307247057012,-5.358826859045221,-5.625952256982453,-7.734893217329777,-7.585917696840246,-6.011261370225584,-4.793666324953064,-1.0738452800664522,-8.616237538933792,-0.0416447972574512,-1.8384426663134008
7746,,-5.6659367438131625,-0.7733051389296706,-8.988966053402907,-5.775644706606019,-5.936602980801534,-3.934265701582991,-6.3558445512253385,-10.395366550946576,-6.913641609091909,-3.974304139618238,-0.2009910961434815,-10.124838550622297,1.5023700559012043,-3.2216000046198348
7996,,-7.248658237841373,2.778945366962531,-9.037657452961778,-4.786901567992777,-7.010674577864185,-2.3679357628685658,-4.615759627662043,-8.753686925044414,-7.143759421367463,-4.052762740784153,1.1508661219963847,-8.036868285711126,1.7638050717446474,-1.9333871410793968
8246,,-8.127584380320233,2.616169989094175,-8.079421871621124,-3.385701638674959,-6.217493657230815,-5.210078509335877,-5.647478742118056,-7.866535297896753,-5.97717882516493,-7.173534380547812,-2.5269515917232708,-7.376892953488596,1.6194824755729085,-2.323591135199004
8496,,-8.56736255492881,1.892391519700307,-7.780045653084489,-4.271888488518066,-5.8477005342657815,-6.228964253518239,-6.186100362768723,-4.332263736631895,-4.405928280853949,-6.819233780161959,-7.432784218433986,-7.256397573029336,-0.0648667627903895,-4.279284715926775
8746,,-8.819716330486607,2.730863786487245,-9.411569749318762,-6.710268152550015,-8.791186389835632,-5.565265897396267,-4.507551641503097,-3.5534910098296986,-7.078907506772854,-7.0667728049734455,-6.518797732181437,-5.611277720712829,-0.1618129801320225,-2.205178812054127
8995,,-10.279268483151164,0.2569088725152706,-8.660604617449813,-10.915929766954292,-4.9143359865164165,-8.259466697545134,-3.846728122380704,-6.181034711423601,-9.216624466225571,-6.959650251259125,-7.378925773937012,-5.102270400117276,-4.439799664069467,-4.103074813352744
9245,,-8.330042979219154,0.8060700302363035,-9.7282963827264,-9.253216756916418,-5.535962313381447,-8.653386398737386,-6.051525204651645,-5.541848447548099,-6.134076807845071,-5.355968546918532,-8.215493236913057,-7.541262932398683,-1.9564971780384632,-6.183532926543879
9495,,-9.594661260037576,1.007557577304382,-8.580020507946948,-5.520003827370448,-4.852000608505272,-5.345768355036484,-7.979050656659124,-3.55008994944003,-3.174946937708884,-3.2933589577857947,-2.56201308019753,-4.729168021854019,1.4728672033215626,-4.931645762926669
9745,,-8.41125117691896,2.2343767927883462,-5.850430748455135,-2.591094598178994,-3.553005797872713,-5.338440094122953,-6.883699611979553,-4.93599146561724,-2.0876297115721414,-3.158646665598331,4.191100377762416,-3.566648477590974,5.232348788486091,0.5275858666886806
9995,,-7.606801916671016,0.0463030812751505,-7.668583141884265,-5.859496436904477,-5.16806589339879,-4.361068725565279,-5.214997208339637,-6.010073460140973,-5.745627640889781,-6.459255900816592,0.7374319615602142,-7.103384492794223,1.4365744208064914,-1.740916294578778
10245,,-9.862355360934243,-5.018027913431378,-11.127963794199934,-7.189026074580985,-6.201476444621602,-3.2927533760053813,-4.616708973937521,-7.247894886361127,-7.839235175681419,-4.722402993657365,-7.770582342300072,-10.745582119518732,-6.0650842835294885,-4.082448524000524
10495,,-3.460004421566936,2.7789773311696706,-8.113985598164259,0.8167972517188524,-4.931124329946572,-6.369453345636869,-6.721041406120108,-7.095635773835824,-5.775306364625822,-1.033889227347076,1.1873992697571092,-9.489736382969603,-1.1214292051451726,0.6003716863867924
