timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
0,,-2.007958083393537,7.011348644837585,-8.475255150482155,1.6270625209919751,-2.953897541177178,-4.482947265408072,-4.824158143689728,-4.2314707266841305,-6.678235745281983,-8.229334977338011,-1.5211551404833257,-8.791857266365973,3.759691068396773,-5.031225749542374
250,,0.4206286655775257,8.757820100069008,-10.969876249725525,4.1069114711377495,-4.113860025087269,-6.778374747910463,-4.020774539643316,-3.259081774860248,-4.481263160100278,-6.178777931148948,1.119666223298901,-8.748245764530568,6.116977827634615,-2.8732908546363944
500,,1.459764064111243,9.86353173399868,-9.019205006142226,2.122618693637019,-4.374045237916434,-4.577922167786353,-5.789339838645854,-4.211790619128259,-3.7373225842339943,-3.693576913332674,0.0986545261490094,-9.969572020394445,8.65815375474557,-2.776713507879076
750,,2.9374310579692904,12.48645108932669,-10.447417468759228,4.165449056059954,-1.6947035773092232,-1.757193380511001,-2.583109226189805,-3.775316172443537,-3.907378986694174,-3.9666986987040014,-2.680982808772198,-8.591732807781742,8.018475894720101,0.7477546960616397
1000,,-2.7785363736292985,9.428617876918448,-8.783562552002952,2.0358245103049475,-3.428202498850772,-5.220253346467195,-4.854136090232781,-2.75064049164897,-5.7483596215254105,-5.463521231751825,-2.945006455524108,-9.320065912595856,4.328299616555353,-2.344835092431324
1249,,-5.6921926961383775,5.082602850109426,-7.061393827794986,-0.3826979725763094,-2.141039088390371,-8.216849219079347,-6.548453734211186,-4.168803662041411,-3.665666077915495,-4.672765586257538,-4.064814004791994,-12.023799312406103,0.8691317676556514,-7.317054638293672
1499,,-3.819758501542615,3.44224129854273,-8.96649845217287,-2.6273468586203625,-2.514437146818365,-5.258687684521797,-5.269933889657542,-4.516224097243236,-5.267783743242723,-6.9205767192611125,-5.86915166025819,-10.094304462261691,1.0318308242660486,-8.375706727174551
1749,,-5.067594843105749,3.796397208289541,-9.907277276295597,-5.643245045902392,-6.588077520955212,-2.3421242379938634,-5.983446270204924,-8.369544643004094,-9.120091145430129,-10.041273882893847,-5.028586875510491,-7.607260470224388,3.8969380543510894,-8.115863221989521
1999,,-6.826302940881005,4.919026210778633,-10.430927633238532,-2.8350530422956384,-6.021802396430827,-6.815614189808517,-6.49340640704036,-4.817604835580252,-6.0174594954497485,-5.801261579781797,-6.110416856772135,-7.574735697921133,1.5918077944009614,-9.700375473249498
2249,,-2.951143633813775,4.711864164475934,-11.076376654401583,-0.9819438552820292,-7.483863278289791,-11.61932047881175,-6.929588826901569,-2.0655861928994588,-2.8838747110483256,-1.3525821781190372,-1.1873003905267605,-8.65630460095918,4.002095172644614,-8.191781149678109
