timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
0,,-9.461756385596429,0.9933212682974176,-9.692061187219366,1.1919432527682403,-5.434926905361447,-3.359548809719502,-5.941482827165831,-15.570052672221706,-6.787487326837445,-2.479505847928935,2.736695049935516,-7.19014280461193,3.641176719291774,-10.652719457517792
250,,-7.319972566845099,0.0322099877938276,-10.220698377503073,-3.0659548110942425,-4.0105069096426105,-7.190575522510732,-7.693239756191781,-11.33238023084915,-6.981940648947599,-1.3222676503238542,2.671124690484051,-5.502585833319729,4.000326988558366,-12.881112347608576
500,,-5.985054384048056,-3.788102431539364,-7.909775646476783,-5.019114326005152,-4.299184599226543,-5.608880591863316,-6.52292568111561,-8.534374890204884,-10.609518733719662,1.7669558926866036,1.434902489456239,-5.939129348935675,1.672845659449972,-10.435145596805226
750,,-7.132612107628505,-2.719149659218792,-7.873690676479361,-1.913381489167213,-6.990372526152448,-2.13513654212458,-4.672630196821542,-5.910789351804877,-6.4551381628812265,1.305323672465461,-0.976732723380348,-6.599724796101239,3.838112176346781,-7.612073066816518
1000,,-6.242503531640262,0.2760898151188732,-9.322208863292683,-3.266098158179114,-4.876251356208609,0.7763276183826889,-4.883710672885097,-5.954304130581278,-5.343357959129733,3.2018021402130503,0.3815968839730016,-7.089934678063502,3.7158759815086575,-7.204979298157711
1249,,-2.8014871434692195,2.658439952889241,-7.586389583660884,-0.8836341862527842,-4.590835647715036,-1.7513971274516058,-4.781427099650893,-5.084668993727773,-4.237071849676512,2.426908267156283,2.1735313912451746,-6.890790686697321,2.903219020919518,-11.110839607548504
1499,,-2.829180433496073,0.6121472154576801,-9.58839210624785,-2.5996963648947364,-4.353268555854401,-2.555633303973944,-3.0954596815865387,-3.008742448936827,-2.8100564133643653,1.5913286549969687,1.5266857197362669,-5.834082665427768,5.844801838588332,-8.584087044612147
1749,,-5.240469446546742,-0.4477155356110702,-11.031748166478772,-6.382142899889324,-5.406081588709587,-5.663884214078433,-5.061583246696324,-2.412225991491685,-4.546161494609149,-1.039372044437247,-1.305163040957665,-6.0212165847524455,6.176342123752062,-7.1164042783011885
1999,,-5.864574671628256,-4.012546105176435,-10.487974170612835,-7.61794698199491,-6.261412333408037,-8.750842749962368,-6.84729956851755,-8.804909808274365,-4.887648176736462,-1.265444039326051,-1.2712501557353515,-8.508197882077681,3.635695297160235,-5.466606939164615
2249,,-6.9598042032073,-2.388793297816934,-8.429582040935571,-3.993503324749193,-4.707955390283882,-8.9331191323488,-7.659082856784474,-8.64920875700886,-6.94967839267525,-0.2316148253449108,-0.7782371812849838,-4.105824355466349,3.9706157151165935,-3.5305002567090185
2499,,-7.608653130249808,1.6449710110007882,-8.231131746815567,-2.2189329108127254,-5.475848745725066,-7.440159441037428,-6.780121981101088,-6.719820241349889,-5.270428423828731,-0.1836928123996234,2.0855776202532468,-4.724592135287388,3.7496006183128654,-4.2382022856836175
2749,,-2.218982468094469,0.5560080007120126,-7.246015533691331,-4.605045572231283,-6.411882868047808,-6.245796834681318,-7.590487268691315,-8.77448560313946,-5.074728346361677,-0.1936132335462678,4.504815626215883,-4.88641346488181,9.229689090671368,-7.00394393026603
2999,,-2.128880367683344,-3.0357519813265865,-8.019581242589611,-4.915198685088203,-6.834445400955155,-4.939580858364313,-6.694003054522475,-12.191329664317534,-5.4004099440240285,0.4825712534281948,2.5110020835555136,-4.666422090885422,10.77407220561061,-6.292694718293806
3248,,-8.008597652877658,-2.962322739174113,-11.792080754994778,-3.0442683455768007,-9.619781065188493,-4.070155552932602,-6.882517702619447,-10.886272569856256,-6.715656102051485,0.9486418296230896,1.7472387965641547,-9.36428993314811,6.755845358605399,-6.838447429565738
3498,,-8.596191148829986,-0.4526612223975796,-13.781036340968534,-1.6751510334742392,-8.114657234397844,-2.0422262202146126,-6.78011880591228,-11.050138174555268,-8.187486311487339,2.1371791170314207,2.5753173729783034,-8.356365249262126,4.586452201028955,-8.84666397277536
3748,,-4.272097680459426,0.3848042404353871,-10.33511123276783,-3.7793081791992695,-7.581976280430608,-1.882146041790285,-3.447572888499711,-7.93181900294222,-6.1424478724432205,0.2523076642625407,-1.5163834741305653,-5.890286062467752,1.9736609321434,-9.396387629131643
3998,,-7.807387601917415,-2.291902626641263,-9.467920451628236,-5.230712044703527,-6.990914057482794,-5.561370678010961,-7.071083618580901,-7.271681423287943,-5.896291079188619,-3.5216985433516106,-1.1698766643417169,-5.153337786796731,0.5997010127701867,-7.486040241508346
4248,,-9.959844018405574,-5.974817505369479,-9.090729374130298,-4.602078118887469,-9.437670409547197,-8.64867647763236,-7.763584914786565,-8.91278630472444,-5.348887044635675,-0.8297309282055537,-0.7654881219213873,-9.136138306777026,3.4678274496079062,-8.266700443118989
4498,,-7.143524009521372,-2.765569690045375,-7.269315216723226,-3.6005526112157487,-11.706919582289917,-6.238549558864652,-6.082707876835899,-8.596244483262076,-5.002238841087929,-0.3432168777937588,-0.7903494585906712,-9.018556439369718,5.284697939122727,-8.508673030707087
4748,,-5.3588473547132365,-3.0991308675941944,-5.840385557405368,-4.0847574203711225,-9.61145323512667,-4.052016481661357,-6.879185656888543,-9.60253063585358,-9.499618129015577,-1.2411761564857515,4.159292533970403,-10.512742470058216,6.14376791382883,-7.833357391201304
4998,,-8.1697328305452,1.2311366481886783,-6.830899060976719,-3.9348428343213855,-9.251920122084936,-3.876783476593676,-7.282376433575981,-12.202925957806627,-8.981626932945991,-3.2030274443888453,4.45937352735723,-8.792891047482675,7.284907893701918,-6.511617854096095
5247,,-9.060500419170298,0.8960813746631423,-7.104572841344724,-4.679785977935019,-7.046807472604312,-7.121833061702274,-6.847342879277791,-9.097690420453322,-7.400017878025787,-0.8062818309361739,-0.5662407808559609,-6.833156007415489,5.056662485644678,-8.547901357089762
5497,,-7.721229087324163,-2.893009900401959,-6.921353662451785,-3.173511064960226,-6.0105256924279615,-6.506554075278471,-5.549088345363486,-6.405597323387209,-8.07003419026022,-1.6808669252666222,0.9875933986139906,-6.096850037058016,6.807925430116696,-7.850474320727373
5747,,-8.214022735077645,0.833300579210201,-8.864216814046353,-3.527333188014414,-7.7292736543681535,-3.4962902059782253,-5.667647259280616,-8.461714853563391,-7.820686247322084,-1.712628421548902,3.320599805744134,-7.676287408271079,8.537156685720543,-7.498805279184455
5997,,-8.29757782865327,2.1731506244576093,-11.563036918855447,-3.3674289715902543,-7.819687554392905,-4.570176499085386,-6.850477270939583,-9.478134265777852,-8.185511493870694,-1.9092456294279496,3.948404741339629,-7.365589100468304,7.390645717496936,-6.74882424280252
6247,,-7.48485381527742,-1.0066562131880232,-9.290998605754554,0.0192856928139197,-6.91434460649404,-5.069842238336032,-8.349490151923074,-6.518130980582047,-6.597623363133796,1.0616565610637283,2.052199915663677,-7.360411497820825,8.266821590089256,-8.368255972357472
6497,,-7.967252359353933,-0.8973692174928878,-9.63662174803173,-3.167908772852572,-6.342942508781121,-2.051424042265579,-6.033801466902375,-8.226830971121542,-7.267450962386604,-0.9219109956403652,0.9844559607768212,-6.442964284526633,6.449605705734173,-8.195322335829221
6747,,-8.35366710405563,-1.204152376641958,-9.89815457675524,-2.9982406707403864,-6.403940909078616,-3.094698601589179,-5.820763547194336,-10.742874680651145,-8.976554004290021,-0.4631629575907406,-1.98798370825046,-6.409997800980087,5.022186131657234,-6.972306559163128
6997,,-6.826853990679291,-2.0291090538839573,-8.704918775374502,-1.6199275758010416,-7.525046791174064,-8.446904944870164,-6.700092293713443,-9.66414762483579,-6.727864347912646,2.3928438952742543,-5.321558161565335,-7.0287843870888524,5.087969016797312,-6.9062296761283815
7246,,-4.818987638983697,-0.8066712629776931,-8.766365519503518,-1.5911688395980668,-5.467770671986473,-7.887716748314942,-8.658878700708602,-8.883399936093978,-4.080321727875504,2.6725273743783937,-3.5896911413401877,-8.392444423515578,4.703880242428792,-5.851875264314802
7496,,-6.1968305175064895,-3.1961206202514347,-9.722964161455232,-2.6600583137032787,-5.442885776507058,-5.987443510571081,-7.981213454228832,-11.569973023282978,-6.2132258236672975,-1.2424887641027342,-0.6093902422037447,-9.016777273900926,4.97508094524878,-5.485416971296343
7746,,-7.496206433254777,-2.6149252384987944,-10.289126967468375,-3.2521684313714863,-7.768574221829553,-5.418822282785012,-7.251147130588133,-9.702895593445096,-8.720590060349082,-2.5316920954324704,0.1273824883743448,-6.29064987140119,5.188709627880663,-9.173982937902055
7996,,-11.658287227850815,-0.6278721514826825,-10.486073426197454,-2.566351302415101,-7.211338504541384,-3.4561391011013924,-5.468184728511646,-8.93017802013493,-8.141368616256901,-4.819605435934776,0.6450535858872335,-3.791203494339652,5.335548800380455,-12.17033927592954
8246,,-10.15319654065402,-1.3595458611704747,-11.14301078468208,-4.663897420418377,-7.588706014843853,-3.2553746811028077,-5.672004351647889,-9.91783674963433,-6.908153343999459,-0.9265876288020662,0.4055751980932442,-5.331583655625554,6.087165271866313,-10.244584248689373
8496,,-9.375236280018376,-3.1542275990250164,-14.23348460420488,-6.075960698672553,-9.923712674946996,-1.59869264556057,-4.005848889300024,-8.97898313288289,-6.669083179972066,-0.1967330365509779,-1.1154246281902918,-5.427300335447773,4.33117136440615,-9.00083644940542
8746,,-8.604867358428296,-6.013387484382637,-11.429842925542903,-4.243813664030747,-9.588920539510736,-1.8225952393783655,-6.029213671538761,-8.255883061680782,-7.669997936169749,2.677779511812272,-0.8622162673398276,-4.881588439937438,4.767309477021746,-12.026359781056522
8996,,-6.539793452150056,-6.511547206346568,-10.036989305689632,-4.829316020954918,-6.77625128454797,-7.164748374285863,-7.357642199930558,-8.456099856093314,-9.201365167840882,0.0272653563350621,1.5270046890876676,-6.214927693869722,5.78735762057033,-12.570715347100212
9245,,-6.220562093745038,-2.379646477133443,-8.26169838394404,-4.493146844996233,-7.612058749520251,-4.720531880668148,-5.766143815190885,-6.259119785287021,-6.244084054233015,-1.4083174733650672,1.7801844726335632,-5.860554805480074,4.597608252458221,-7.750653999341784
9495,,-6.54728303077603,-3.7869261709827207,-9.898890847129206,-4.764350812661744,-6.331052174179009,-3.72811125789951,-8.332738146706104,-6.2216104980293245,-5.705927755884805,-1.8980828603502804,-1.0146902654696628,-6.113448852028985,5.272412506789868,-6.960258430017107
9745,,-5.474025849046734,-4.859141825668602,-9.192167749531553,-4.771592700357993,-5.184652199391935,-5.2199434276153305,-8.739396575294752,-7.707674417345958,-8.360243611781984,-3.733828929266922,0.6535568789816572,-5.979657837136413,3.852389287593691,-9.969403256598032
9995,,-8.943595326946891,-2.637289585658141,-8.068543853440177,-4.21284755537728,-3.6922815403900575,-4.653556297303579,-4.5685627756622935,-10.281753858247688,-12.197353844429829,-2.247841091066328,1.1192994882377123,-7.497214151112972,2.8277952433332887,-10.327819056045207
10245,,-6.885024233227126,-0.3505561331530628,-7.141058431703128,-3.0020414762600027,-5.4435017082584425,-2.0908093810829564,-4.879583713831537,-8.811106981721053,-11.024735979641276,-2.365654930295606,0.2307277690474501,-9.499163562370962,2.5857895460579967,-8.412301419923745
