timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
0,,-5.971766511900035,6.145165102331998,-8.876945353891976,-0.8254767856918005,-6.335235896512118,-5.396602214922947,-2.090281578768545,-6.508371182001888,-6.4418368718287935,-8.544774581551536,-4.056431902850022,-10.876256248977116,1.958383900681082,-6.563110177462263
250,,-4.349608226724631,7.979485197674543,-9.308719132509651,1.2710023650401172,-3.431276491606252,-6.09813521402198,-0.8022395939593749,-2.870685186608895,-0.2224211676849826,-3.09149875048939,-3.1104375961568644,-9.772959152598844,3.286078427070152,-5.3073464813321785
500,,-1.7033220205213142,6.788817030980916,-5.101504649714955,2.596736634711256,-4.739925293217972,-6.270052797120598,-5.01279753661608,-3.9088980043503145,-1.015009515673406,-3.548343119959492,-5.995475585411548,-7.057985394658769,3.553843397145453,-5.6060720444713885
750,,-1.901902555317931,7.183566412581184,-3.794667549222427,7.105935374667607,-9.079172926936248,-2.135888490841314,-6.596032030528097,-5.9034463967387545,-4.402979445422424,-6.478117105829937,-7.039448115971335,-7.811776289591492,6.076884309619075,-6.300625680973675
1000,,-5.791918898306969,4.969251618536766,-8.796613913613994,4.727836859382962,-6.42636146087972,-1.8187988268333275,-10.921754136242503,-7.653754069665784,-4.303824546817755,-5.611235691054687,-3.2772127935966284,-8.818478188557298,3.25494951175157,-3.5565039498731683
1249,,-6.633320516885743,6.6712964033546935,-11.535295121170266,0.8314354948503522,-4.008843398723051,-6.37524981548884,-9.202576415789771,-6.475778152269975,-6.353330644851242,-10.91892600175507,-0.5117648407208168,-8.337289281233096,1.7864010710164884,-4.6009630363565766
1499,,-4.759507880866412,5.330747994007523,-8.542067000206616,-0.1017622403967269,-2.179560779977132,-6.716028017814083,-7.989208713268838,-5.220091732146548,-6.475681245596312,-12.70840681929381,-2.8335986469680385,-9.172298506541082,2.51439347039467,-7.4266738552820835
1749,,-5.023748257614664,0.9023548929723816,-7.848143227217479,-3.74685286282541,-2.2267317831276205,-1.384842445434519,-6.501379493463297,-9.025198329208369,-9.308529131744612,-7.64253983558961,-3.018726389738249,-10.807907799880883,0.5257362048973863,-3.750474484160388
1999,,-5.855529976325217,5.648870288853894,-10.10062540327816,-1.057393827893121,-3.421866629743753,-2.045441771716088,-5.9067481019373735,-13.403690237397331,-6.514247563274585,-5.94981380264394,-3.646315464764789,-10.643622572132802,2.346296194375666,-5.608350114334116
2249,,-4.457057392006522,6.389921870833798,-16.005709114220508,-1.5157422127723716,-5.246328928194004,-7.552925635524956,-5.753255593340303,-7.549381794850185,-1.3764836091007595,-2.8360579652570554,-2.720920195079948,-12.646069269309145,2.0038746755969856,-7.257340534496166
2499,,-3.4506184240338023,4.8511697392269575,-12.938886215378574,-2.0463204243142146,-2.956751105352825,-4.554634662285632,-3.56098863573678,-4.665367983548063,-1.973076592273304,-1.4382414020178436,-1.052682137792189,-8.117590207163092,2.125795623799717,-4.60428806245658
2749,,-1.581154729141148,5.8807044041000776,-9.087071167310455,-0.539634318846398,-1.5425051999207018,-0.6820161252649947,-2.069530361401632,-2.698108494404045,-3.4333994197396467,-3.956967295813441,2.291723492622433,-5.665375699651225,2.7504031609487334,-5.19071078820064
2999,,-1.0070708676651443,4.595278079288128,-7.306716704602757,-1.5162851680450715,-0.4473424164763862,-2.118276114771101,-2.274860231695356,-6.384915556347002,-6.02066791478527,-5.45717666532613,-0.9058221050369571,-5.433155610077026,3.83396567019847,-6.270127519339301
3248,,-1.5905585063800556,4.719465515239907,-9.165788366094368,-3.782206568348837,-3.2851489811626307,-10.384632687039222,-4.9374337644394375,-7.960978538520105,-7.3980239892272115,-4.493909865326804,-4.00269132690502,-6.71804566998502,6.425800875471067,-6.527080515130041
3498,,-4.866289084424781,5.606453537991007,-7.169603527121064,-3.093508429550566,-4.627342291305384,-13.319858825843676,-6.512153220919014,-9.264408489656203,-6.755015729919791,-6.311093513473328,-3.5690806584876658,-8.202672358007588,5.436401215189798,-5.545848633177075
3748,,-6.961076856806452,7.011167888405648,-6.668651006065898,0.2193371008253095,-2.234896173365181,-10.42299224978521,-6.350112232199356,-7.974620930826367,-6.357115793325496,-7.737666495423053,-3.350726675463929,-8.092411558565122,5.857427590274599,-9.0747364966721
3998,,-6.022235265610087,4.770218929993417,-8.491619853909025,-1.164119503836553,-4.428576022159817,-7.114503280685918,-6.07662143728486,-5.401728886385843,-4.586881441686006,-6.16951898829729,-4.615869229724411,-12.317026191038812,6.170356735693572,-9.565954149085572
4248,,-4.515855978609817,7.717569985232417,-11.85564497544422,-1.539741320516994,-2.501578626057041,-5.8781642502756295,-7.803212150322447,-4.983552862042031,-4.425545886732872,-5.87057699756974,-3.734974937932864,-12.531178891209152,2.757379023569242,-9.914024620915606
4498,,-2.302925219207193,7.719788449411311,-15.390049409195669,-1.0764698156839931,-0.8316308721112071,-4.337213379449716,-5.100029840134233,-6.553080858229691,-7.1216902091332095,-6.484694784598403,-4.953512027386558,-13.176116790831587,0.8952698145202314,-8.81317510979931
4748,,-4.902118192171346,5.358475464844615,-12.23199959500861,-0.3305064657248309,-3.9367675888157287,-3.75640508569696,-4.312563835819027,-5.648211740525374,-8.435957195071799,-7.664848474598588,-6.286742100104995,-12.750528029007294,3.3269184388167483,-6.910255820215385
4998,,-7.617813484256601,4.771913121653398,-11.886520652055667,-2.4050045829309723,-2.545777795999902,-7.1829207042873175,-7.680516338051486,-3.699251060632079,-3.913467060383164,-8.725205144772163,-6.341261778377337,-10.751238243969333,3.132797967097233,-5.283157697668885
5247,,-10.024815003838643,8.982585062708367,-8.70669763245408,-1.8932850700299133,-3.404154911001815,-8.251475107927392,-7.664339352445637,-2.724117490217275,-0.8978468119073324,-6.808601702339971,-3.445807167537383,-10.031960647148292,1.5184561870721514,-5.866872459251084
5497,,-6.974873991129956,7.810969471720304,-7.191559417928248,-1.6673543211167932,-3.710502377849293,-5.8695560931895,-8.254754381286354,-3.385370941024389,-2.5610103851561568,-6.326379049049079,-0.6207208105577854,-7.273613986315159,4.434780161896928,-5.821837487147818
5747,,-2.6852099765131805,4.369028022942664,-7.017765352998433,-1.2458446124590707,-0.3299993850634374,-6.012867361733431,-4.322999085866281,-3.084799786620528,-4.978363473807915,-6.601420591691316,0.627224165989782,-8.832392036088283,6.352041376969314,-5.464285278050261
5997,,-3.599326407231743,5.459428284260076,-8.268309898856494,-1.3078210671059318,-0.7101537758828702,-5.907161310942815,-3.17367990722297,-2.144872733082642,-4.474362226372001,-5.467795202478964,-0.4703965020212503,-7.567062009270906,2.55306909114744,-4.935320173535321
6247,,-4.998338857950072,6.841473553260558,-11.29445349248748,0.4039496582165144,-2.584098100141615,-4.824531207825881,-5.461504630043947,-5.013882470497123,-5.65825386715387,-4.352079692000986,-1.361812935844763,-8.460710609749265,-1.704768071222912,-8.7180298153214
6497,,-4.476502859981685,2.361447870468258,-13.500272414503009,-3.0346318802137984,-4.752565079337524,-2.132811098275132,-4.873357148888385,-8.96034716890073,-4.3573274962540784,-2.258828292234129,-3.8634505751634793,-8.544768514099042,-3.610980554852961,-10.559306497754202
6747,,-4.9351956347374655,1.8333599196605537,-3.619366660856521,-3.734829684201035,-4.686728241292997,-5.371557360093922,-3.986296253267824,-9.960671331121167,-5.394360865504392,-4.41615058159925,-6.554664204931706,-11.606134170024584,-2.707200651330705,-6.98321362213652
6997,,-7.06351817461217,1.7858509265644544,8.131716691515884,3.5677672387619364,-5.239355210042382,-4.680646972745362,-2.939183804778516,-8.554002414871357,-8.344444002884599,-5.423020469172903,-5.135532494924258,-9.10492445547463,-2.2651139044784947,-6.505134154521218
