timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
14243,,-8.627372236159722,-1.745464548752508,-11.04072350992066,-7.265838922059951,-7.110035272868521,-5.227209695338567,-8.776597667739237,-7.3237547925433795,-9.650540627833363,0.9325218800104916,1.1768012392097655,-9.221667758244523,1.6334014655302966,-16.034653785031928
14493,,-6.799781265390038,-3.848894112726003,-9.68156341545796,-8.934445534667313,-7.261984173370124,-6.109852419429512,-9.874373653035724,-10.252206111284949,-10.7114088103744,-4.242848496850874,-3.7005608397521073,-6.487108259195693,1.0084482080764292,-11.436411657583829
14743,,-9.657019084977891,-2.1214344927340774,-8.644754102969017,-4.917572879054911,-5.115949594437929,-6.984578141440974,-10.545321390286151,-11.098078855695425,-9.966637060545136,-0.1787963481768568,2.689908521673592,-6.133452263860903,3.059628259627903,-6.64036357814102
14993,,-8.213790349039776,-0.9401277821262624,-8.39953240516011,-1.7993006525703172,-5.186387251920386,-6.382196891935431,-9.524152376876875,-10.206218557681057,-10.461364617783488,-1.3241467225789103,3.066744029034372,-6.75811022244851,6.1696630302429245,-3.2453371040276884
15242,,-8.336769410880024,-4.284851568385081,-12.304377775968842,-4.469732735612572,-4.756343022231415,-4.496354254916555,-5.749544020522137,-11.771158674460391,-10.209382233369857,-0.2159873791858004,-2.199837245617084,-6.686371018248427,10.27784540784488,-7.963348450076273
15492,,-10.485673346608188,-0.9844818014095932,-6.461868658436921,-5.471170549007854,-5.112874482195984,-6.660858619961607,-5.251211087405714,-9.10126672631148,-7.422644413463367,0.0098651075744542,-0.9094763189790794,-4.675743853178697,10.925947844864783,-7.244938940575645
15742,,-7.468460774418509,-0.2865365975671315,-5.123142913182881,-7.860435587546926,-5.991781090391493,-5.008651274618355,-7.119595904420759,-6.189564501577735,-4.720424344987074,-0.1882607807200405,0.3231941123510753,-5.91972393110408,10.050375529633095,-7.544227688107673
15992,,-10.193031148351343,-1.8875133365272,-7.933639927800529,-6.00310638740443,-5.835722016441196,-4.935637903233295,-9.60697650574938,-6.4329310134171855,-5.808793136131067,1.443814900813722,0.5706432428502775,-8.999360542734818,9.22325958555048,-9.150994687222944
16242,,-9.620229091106106,-1.4334259944149144,-10.674994854848736,-4.850826245365846,-2.703310727581207,-8.83988868873701,-6.89745031711245,-11.554424688017482,-9.288153437060767,1.8418315044744136,4.443815339253682,-12.092593545528024,8.418759408485945,-11.730685689089327
16492,,-12.200334598019833,3.2087058541130897,-13.15853147465804,-4.545599290222856,-2.730082983247932,-4.795465628498566,-5.59537758920662,-8.178212139826531,-8.049381543825172,0.5356227668273632,3.428719382883896,-9.46713930275456,10.05915864080453,-15.406540092406036
