timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
0,,-6.764983535900696,1.098614159740291,-9.322057443889484,-5.653209142255835,-1.045205636379228,-2.427825226808899,-2.2066254104580283,-4.560175823256982,-4.27622215021765,3.284558206926299,-7.500606296028563,-8.901183254629904,-4.933282529713087,-10.31036166038904
250,,-7.371316810057602,-6.808137429349007,-8.404225296617419,-1.7237745353890068,-1.4738458269423114,1.8054839718685245,-0.4678186501718492,-8.412631401154375,-2.7817404189142083,8.194482017952659,-6.796485168911079,-4.685978338627955,0.0915483509026796,-6.773684742792431
500,,-9.23971439065584,-1.3674590550008714,-8.311473338834212,-1.138997448621764,-0.7873730002878303,4.790020363654887,-2.867528762422747,-6.689040375973123,-2.376756278494519,11.037894567365132,-5.229785228942196,-4.798209275844257,-0.6493751204329206,-5.389478932671478
750,,-11.92623762582759,3.0074103117086795,-7.918222018226642,-1.4927889640117504,-0.6960771007273402,4.388419126698328,-2.287936102814804,-3.688219317262565,-2.807299358084909,8.093032344215906,-5.582358328934895,-8.046362782590963,-9.390216700409162,-7.984018889326421
1000,,-9.060073238027943,2.68764685870973,-9.262663959470302,-2.3632382174063467,-1.3827245551946432,-0.9590580354317556,0.4695803861493347,-4.6025963044620095,-6.203432900863581,9.33070473244664,-5.353654171148371,-4.033799333264453,-7.429106402480279,-8.678966925567034
1249,,-6.392248356466848,-0.4243532466620243,-8.51047572776711,-0.9055043699967004,-1.2118415924751205,0.6580222798970669,-0.266245880816049,-2.411062580326529,-2.697195511984133,7.188416474158257,-6.628003052075452,-3.967131668092578,-7.908031723863631,-5.633343584732787
1499,,-3.598432773988499,-3.952327388141088,-6.884748738089966,-2.4271864142123216,-0.8668217975802666,0.045323721517539,-2.727275757204193,-2.3025927839642617,-1.5168558838208623,6.249179664272572,-7.325622962016335,-7.581722053247514,-5.99140229535565,-5.44610571890479
1749,,-5.25720579833914,0.382076372006842,-9.569877966478192,-6.1795028595913255,-2.0898221645108817,0.2519402428780671,-1.5399289823556892,-5.600185785578709,-2.881863081800887,9.244557627011782,-8.645863901625749,-7.833990209798124,-3.3327942104953068,-8.792245762411145
1999,,-9.71066884595764,0.685423743353703,-10.7991695295849,-4.10454618982922,-2.3718413390163144,2.1816503699953294,-4.642954841843823,-4.729709509227269,-1.1014561339733422,9.98211284674824,-8.449225142603012,-6.423066299959917,-5.109046990600689,-12.896292945258915
2249,,-5.849044785692612,-3.3407730392295254,-11.00230438498431,-0.3506559645671416,-1.4685313006025569,2.770388923704896,-7.292587891306617,-2.7339544850183395,-1.1825754110593394,6.786837038404867,-4.748520924130969,-2.5895755846717754,-2.165626124917019,-11.947138100304375
2499,,-6.281400855539502,-1.561946177353,-12.064505010468045,-2.4070992780822795,-1.2190048818369372,4.8191521446340975,-3.1696501122921217,-6.080946533732627,-4.6717304998516616,6.115263407305566,-4.4776387419936805,-1.84575534015702,2.948105155889597,-8.88598812156978
