timecode,event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
21989,,-7.173034098153446,-8.950117049459303,-16.632974112164035,-8.226807107198415,-9.368353724169854,-11.565147539458334,-14.573590105422872,-18.656249076923416,-14.107612994145189,-11.549219682336282,-9.613221630299666,-17.95610599892547,-8.60935929041313,-9.115695464539144
22239,,-10.266565744477612,-9.46455745846357,-15.64653868584366,-5.513916146176552,-7.962355609425876,-15.975848293274408,-17.64134475463317,-17.255408226527297,-12.760783216059409,-9.840466139986386,-8.139126904744735,-15.993480797780332,-8.463382302354614,-10.818261755545125
22489,,-13.997115241187377,-7.016704724375938,-14.273799405353412,-5.735267321366786,-9.504640473182542,-15.692185775274234,-18.49631087567785,-16.88997345205742,-11.825078966601284,-8.05321472407207,-5.203741997831799,-15.70346602434412,-8.80869796189647,-9.355502388262735
22739,,-12.42628057521182,-4.055778636815326,-12.466955971764126,-10.537848734925117,-11.959799463885684,-12.408237646238804,-16.531595039799978,-12.531268854821915,-13.201474066831183,-8.803332820596806,-3.217364294857121,-15.616133929502327,-5.750511400527958,-6.2922322065185945
22989,,-13.169557286699163,-7.799812140135794,-9.986608752423091,-4.370630566832812,-10.233061705554285,-12.417576749822569,-12.215754425666464,-9.129691281401207,-14.184082559255511,-11.07968803698106,-3.368603810117288,-12.87168078811309,-7.944635404640495,-6.19544796957432
23238,,-11.359716627358472,-8.349034771590592,-9.833939541493509,-4.622533127350455,-7.949490839612485,-12.607534781081744,-12.853246589728336,-11.541210833921816,-15.052293579898777,-12.1498258698564,-8.470785849369534,-13.563605998553289,-9.017701040266047,-2.8412976379520964
23488,,-9.191712184093776,-9.342063758653456,-13.03964509746069,-5.5070877697265175,-11.271923695688796,-13.3660107746661,-13.027863135599135,-16.60062372494711,-15.510645647953474,-12.46589921242717,-11.925209362324471,-15.985587923573854,-12.741392531262466,-2.71200687434573
23738,,-9.29086165068469,-11.092233798036354,-14.8491616931065,-5.980630832425789,-16.675365613191254,-15.237217657904278,-9.852826201978669,-14.539550394758985,-12.918445602707225,-11.763060335967662,-11.774157814184504,-13.493173383067331,-11.21873140486041,-4.976711170759398
23988,,-9.851496993953187,-7.28249127769155,-15.5033593671538,-5.514459412280286,-11.861196518209836,-16.107639287606407,-12.002378583916371,-14.44122373391884,-13.03521542627835,-10.004319932490027,-8.930792248437907,-13.81906054095155,-11.373801051303095,-8.442084800864716
24238,,-9.829473502845763,-4.407070761029438,-15.75181233694947,-5.035761441060858,-11.25015595219203,-15.237638852528145,-15.074629385333028,-17.15610730715374,-16.25652136053952,-12.633575262760417,-5.47493296247906,-13.362474963568747,-10.34218003473151,-10.450942394208973
24488,,-11.989447795671584,-3.5651166334403284,-16.278454101502646,-4.7143069951116265,-13.432525020609154,-15.19038785163447,-12.762990196814236,-14.195077056519333,-13.861128697235165,-12.89357549179398,-5.824495184643971,-13.075482521681042,-8.098807776719681,-9.388296640404512
24738,,-10.704492848200529,-5.550693802945609,-14.88002982953168,-6.575950047233325,-10.876785085772378,-12.162766680285774,-14.957157023436698,-15.09182608249077,-14.424738163445586,-10.559715157187908,-9.244435996718236,-15.707300250684773,-9.40691631438192,-6.200075181072576
24988,,-9.328752329193412,-5.34042128564642,-15.997342036001108,-7.201341335237046,-10.252118468980663,-11.847755063675958,-16.305868713124962,-16.881447633107225,-15.673860960330405,-11.718418070074131,-11.770712327736923,-15.97415412137626,-10.68238727552992,-8.762027593251773
25238,,-8.123512123876536,-7.089050747484582,-15.914379848388831,-7.99996977642844,-10.024734881276505,-15.81756519081714,-17.70825266163521,-14.386223157011788,-16.044610832527095,-9.851845388568703,-11.450803820551052,-15.53432199779995,-7.494939462067224,-10.039172723067647
25487,,-8.40887284786823,-9.448119970276975,-18.198224459054057,-8.876970808899326,-9.755544125150449,-16.001662597793683,-14.12381478253912,-13.05285024185256,-17.226791946127186,-10.128694885527093,-10.398285993951928,-15.540070289799136,-7.502414339721869,-8.42436942452107
25737,,-7.586890602579333,-10.57424508179698,-17.83625263805427,-7.54266216567912,-12.349197367878286,-13.673100900409883,-13.763654491685568,-14.934299790328003,-14.7520510674308,-11.584665585005688,-6.64684697073644,-14.320893579775682,-3.811689802649236,-8.451041196109765
