event,eeg.af3,eeg.f7,eeg.f3,eeg.fc5,eeg.t7,eeg.p7,eeg.o1,eeg.o2,eeg.p8,eeg.t8,eeg.fc6,eeg.f4,eeg.f8,eeg.af4
,-0.9663231989467949,3.577246210320655,0.11234923618267831,-0.8243448397648738,-0.4251433900871707,-0.6731385991071123,-0.38252850069863614,-0.00784168022475945,-0.09465344763803982,-0.3908984275244423,0.7233597106160026,-0.15257905082443945,2.5025271912695435,-0.3508272948017801
,-1.6081604447543656,6.989580966052456,-0.182889846605267,-1.0253125625790385,-0.7535260380222746,-0.719162650225076,0.09993050527332444,-0.10174817464772473,-0.30443577061575067,-0.5693227265672689,-0.21180154628824777,0.03246740353373782,7.774866680587732,-0.6839197703918097
,-1.122090712098871,7.692756462769153,-0.006479965429934881,-0.992633250380115,-0.6099731298286759,-0.40196680212621194,0.16711684106007416,0.13880543113640126,-0.07675156120240875,-0.14351292794360565,-0.5142021325367037,-0.17264062833915686,3.67665859177152,-0.3988967364870093
,-1.1745706814017371,9.00586398473717,-0.15633947916265317,-1.330525700202782,-0.27486166308830084,-0.2864439894145485,0.007842240762629817,-0.24336723163674842,-0.4681917097975663,0.18151444770203112,0.347124316298289,-0.27264385270146096,1.7106751831532072,-0.5700690078511269
,-0.7973999092509068,3.536807817803083,0.07646400455959403,-0.8072483938064953,0.4489459940771243,0.06796867514526751,-0.40150766535307914,-0.6045181087793868,-0.4618085968355852,0.27659385247637736,0.8584341284911122,-0.03470301721805966,3.2907408471843906,-0.46691072822572494
,-0.0011798601611883305,-0.43869701963294705,0.4198273491327145,-0.6407442065823766,-0.15711803251762388,1.3284358223656554,-0.21130490579247316,-0.2678532428739929,-0.41539047380757965,0.004279312434866531,-0.01940645085539571,0.1937470719356957,1.1805428330028807,-0.5706270444223485
,0.11414094296722165,-1.53888745924852,0.16996216201035708,-0.4726209762583197,-0.36044854022712003,0.8949518253467316,-0.10283881497772339,-0.2305083248895613,-0.0006271915187405861,-0.20736181279067006,-0.3740960048124454,0.23480226782791175,1.0679048892699452,-0.5567339137428734
,0.056958090476969765,-3.2355493350660067,-0.26893042799278744,-0.961178763350173,0.01660283389145158,0.8779913981142309,0.3815684489498742,0.013096525107272114,0.6623074963271279,0.04307603121223708,-0.3694534733595498,0.22553998265435546,0.28547260820438775,-0.33773407542570544
,0.34221064733005246,-1.0463756512828337,-0.2684181065029765,-0.6535758089981929,0.3398339458176489,0.6145753067196084,0.1545895422169169,0.4257564278201008,0.22182430482502824,-0.2942812078729081,-0.19760309873952628,0.22698862403252787,1.8457556030685982,-0.029505185090401155
,-0.36516985203498736,0.1769795878925202,0.02396990860817505,-0.39876404742480404,-0.20500023075365018,0.21194612697874043,0.02469765175320404,-0.5469215974617998,-0.6939517282562012,-0.5521915396198469,0.4402365545534332,0.3013651916157057,-0.6150765521935898,-0.20952447253369214
,-0.7155461313789581,0.5112643264586701,0.2191016423231814,-0.7180358813348665,-0.30230709738662154,-0.22389986111304283,0.23208639209138596,-0.7283848381749465,-0.3633904666249944,-0.42535770940911966,-1.0036291639390436,-0.41536142567328965,2.0757503550037897,-0.8746953102888665
,-0.5201685389396206,4.444764262459438,0.22107491218551337,-1.069378826512437,-0.4039214705066905,0.4146624301435595,0.14679408342684838,-0.6361579485744251,-0.3187477133599584,-0.26740297919328043,-1.0146270567960682,-0.5107355223987269,2.20092277339246,-0.8441051129909188
,-0.3469645722581336,5.165028109004258,-0.21262644752046747,-1.3468694794287492,-0.40760100520289627,0.6079899697754784,0.4118993706317585,-0.5021274061169224,-0.9776165589370709,-0.8458048260174905,-1.1656285818282754,-0.023433755009876465,5.5276336150166925,-0.32242945650714144
,-1.0503380622881833,1.8877933207107322,-0.3466397351760174,-1.4737321762248117,-0.3502746780557344,-0.3394566219632207,-0.712389106725881,-0.9116424565110264,-1.1432306985930445,-0.938174661364096,-0.4326008502192615,-0.3610060393694393,10.21105063195777,-0.6617726099804606
,-0.7699897511260756,0.08361285771916423,0.06637979294275625,-1.100424826488152,-0.5103521329132665,-0.2620749095009534,-0.3548004439083177,-0.5778869950511276,-0.35151101176357863,-0.57006113777051,-0.13607602137779973,-0.27847117884043365,7.984769586333672,-0.3922906204410251
,0.015165650977795079,1.0641045344202964,0.2714190179833278,-1.0289363165534628,-0.3539914752914825,0.4798434856457495,0.1706536225032825,-0.05502384079778816,0.4539414198488424,-0.3770147676603199,-0.6161258284442072,0.0063810967249175645,3.0481840578757637,-0.29495989999119976
,-0.21431674274633752,6.048848584180729,0.01660582254582823,-1.3913805908272492,-0.69636019489332,-0.37162197381448003,-0.08450904609655151,0.3972960900332343,0.13007878860566316,-0.24169335020763744,-0.910083661419633,-0.21121935930965263,4.391484742737479,-0.503030064439594
,-0.4058702793274319,6.4561603376693775,0.07586352659279375,-1.3092363438731365,-0.7314807023197455,-0.41792580097139786,0.3074030948755503,-0.18407069701358425,-0.3849854040011821,-1.0164321276571464,-0.751291912187767,-0.16035372924318897,3.1005167224645187,-0.40298100230523165
,-0.29481747595335045,3.6377936354212146,0.13558588603364904,-0.761348649683329,-1.0724093377188444,0.19074823909239189,0.054808672588914815,-0.1893519095210355,-0.4857872656205255,-0.8399790434597552,-0.7874480922377164,-0.18719882825314368,1.286420510635759,-0.23394912000101362
,0.4820819059164474,-2.1767148372982805,-0.17759849541053538,-0.4241130091416572,-0.34227277021011543,-0.031114265999793063,0.041543477245571205,-0.20797918363417042,-0.44342853343376526,-0.7352701972202659,-0.12909722830988607,-0.18715221645039729,1.6121352364416937,0.021274158783994572
,0.025213691960010436,3.570301487178784,-0.22062211654939148,-1.6411253160787018,-0.030621178840367743,0.09493384369856912,0.8234911945094852,-0.5217209743738457,-0.7134621112552758,-0.24690312895128078,0.825377640056921,-0.01713648878932741,4.751579147469904,0.06622651101773659
,-0.08821710683342598,4.874034182791471,-0.36430296632166137,-1.4386021199162726,-0.2561751902646166,0.8163150726473335,0.30356635456292935,-0.35769200437828924,-0.9123303552538948,-0.20074608400872468,-0.21708397497361745,0.46889415584034627,4.223160692955651,0.15117792420262308
,-0.4458606292218127,0.17082860784080997,-0.08518738402511519,-0.08423937396120154,-0.5206183593337173,0.10435781849042425,-0.01941760805434072,0.022748381444253726,0.12105648672552508,-0.24907199649205178,-0.812727881730979,-0.39386615297608085,2.3809490100372543,-0.0684502266993293
,-0.43008745536555265,2.488287082977356,-0.2198634556846859,-1.0012742486075585,-0.7637962169746411,-0.1284991147867,-0.15517955533046437,0.12467522904873941,-0.3005423315673125,-0.029003361834298,-0.8970774572498661,-0.5476356165730168,10.213830386383991,-0.4551013566794332
,-0.7857660291583226,3.1181225650019577,-0.2861408307732913,-0.9757570868537234,-0.22477278012289817,-0.34234301048413895,-0.752523868957928,-0.4647730553654746,-0.5671126852111835,-0.2841975783984447,0.2259009326205026,-0.46889282294002355,7.766390414674118,-0.8436970865341565
,-0.4026872864210579,1.4786747258187227,-0.29741388031512794,-0.272320274630221,0.20398468956409582,-0.28158737579047854,-0.2893400449978998,-0.1422961829847229,-0.539833777309833,-0.5166347868808788,0.8377772946113956,-0.533841130418975,-0.36545108551116695,-0.662586094322702
,1.0915894796161938,-0.49864171412069175,0.01173055126737193,0.19922070151680818,0.047330236967591616,0.3196915728285449,0.55421063626797,0.49242045268087636,-0.7166533862533403,-0.9277876001997505,1.1127960728262154,-0.027718658858605884,-2.2003673287541763,-0.07691590784521433
,0.6067538174199922,-0.8141168820913733,-0.6401163765636871,-0.11747491882263278,-0.1709046668767113,-0.06843395791265407,0.23576844794192853,0.14728175025684243,-0.12348981583284813,-0.6675815988975696,0.4970272500328916,-0.12874062119618193,-5.460627059326712,0.17699297812968778
,0.09815221761430816,-1.4229808610187726,-1.5214430060906208,-1.6811435712753335,-0.33643743064298076,-0.6587782981890886,-0.17715570873374747,-0.3414880616792236,-0.3412884442272276,-0.39353138380281816,-0.23066009015597114,-0.36058575847240465,-3.4722909737519236,0.24020821181074278
,-0.12494569557340404,2.0675718857926144,-1.3315285820628942,-2.1031135123305154,-0.6472192100313138,-0.5156550557849876,-0.0668816058488776,-0.6131953419823215,-0.42839922098096656,0.32117283972169597,-0.32321149433946617,-0.1386514154285408,1.8561659005643263,-0.3314859598621922
,-0.28797419433042465,3.712594761546139,0.04938560995436688,-1.0250632207612829,-0.9115045869708392,-0.7814056255480157,-0.9418535287995701,0.0052155464641459705,-0.38573675522023465,0.23494581588802654,-1.469449942907924,0.5776139777741252,6.5050235946783745,-0.5349501089859979
,0.22576140624411162,-1.1695728856935625,-0.027941379245182446,-0.6785066628200652,-0.5178554461921722,-0.2570375068679798,-0.6570625501360352,0.7388878948464519,-0.11566865575642896,-0.20516292482954923,-0.9017005928286888,0.26757475605176023,2.4979470555521477,-0.12365151545750779
,-0.20692606226639107,1.9655807661640994,-0.03218401974947852,-0.17044011936011588,0.1612708851329877,-0.1276345527100745,0.1199119383724445,0.28793243951801245,-0.15041949693488899,-0.3442798596712875,0.8476369300839408,-0.017068996524290708,-0.31292369707799694,-0.4380621189927723
,-0.46016111190988823,1.442459276418824,0.13155433883233478,0.11348836743405699,-0.0760462429526718,-0.29585462908881244,0.2492008635657061,-0.0539815150272603,-0.32382270051719503,-0.31197776108599756,0.6974840275608073,0.14786431747209,-3.6860723465288636,-0.4318153206725189
,-0.4022671476598244,1.3121034846193327,0.4098208860762901,-0.18528567741233187,-0.5279263816545521,-0.503506469643279,-0.45009154972524434,-0.3823658726229984,-0.25822784756003825,-0.176850066069366,-0.3982173517085286,0.1555366454225981,-4.848033382690854,-0.19874167480204874
,-0.7546322623617807,0.0223718160772966,-0.053762556502636845,-1.2003460156118955,-0.8235761884897032,-0.7253056003675217,-0.6738817180415876,-0.4475747358103697,-0.5632815829314974,-0.749331370359006,-1.5034545307506955,0.014683915436462212,-0.6422331993419608,-0.4824136954817286
,-0.27314293017982444,-1.4352976040722658,-0.3152090738207247,-1.2732872083846594,-0.9515626135972851,-1.0182037184964121,-0.4862117419735196,-0.4572310074247549,-0.7659466887801694,-0.8733360301270368,-1.7356475163603087,-0.15033486038527674,2.6265904666958293,-0.292329311502811
,0.03692250301793572,-2.035481834912265,-0.05370864454690275,-0.2723276158898903,-0.48275768075868775,-0.36939858722126034,0.13681120092904642,-0.05609970701236515,-0.47892840117574476,-0.7521134722199049,-1.054525086435896,0.22890122284422518,0.9546062057387895,-0.21502138359140174
,0.22769025359598868,-0.004259540772175804,0.31045619502646005,-0.4822993126808462,-0.471370542308786,1.0155289599234472,0.11259572963328761,0.042427454410421166,0.027037456539669207,-0.6596892994345426,0.5960662732222106,-0.04489989707848062,0.2809891590056186,-0.4247393279278147
,-0.35272765997784067,1.2166932834941913,0.2864349078088852,-0.667658356382154,-0.24176193158777273,1.395554607313282,-0.11651402790610899,-0.2225796866530432,-0.16750755845163853,-0.37227560280423067,0.37466827697035077,0.03903135577990817,0.7391585531882268,0.004674690571066129
,-0.5262922336702569,0.188434212759505,0.08226498511359029,-0.5359099220274859,-0.5757463137264189,1.5982355587949144,0.7443591188123321,-0.7382261326080276,-0.591733890487042,-0.6713662722225221,-0.03214426589224318,-1.3825008146721196,-3.6826175639870296,0.12503281171215921
,-0.19713009833857834,0.45348855745213656,-0.14312379001657147,-0.07253016524735298,-0.33712068337990286,0.9868176943946272,-0.10667739481054148,-0.547352098662674,-0.1706052074732099,-0.5126412559404178,-0.5884207657870356,-1.764200993479778,4.047877401880284,-0.20015953721884822
,-0.9162666391198332,4.664655848244419,-0.2179050593309666,-1.2290068618362475,-0.07617032583469487,-0.07354767870179793,-0.12882148010300618,-0.2754660414757068,0.3553126388738774,0.24309385324251462,-2.217487893165892,-1.0291804114799608,11.002873382750193,-0.6822428623894315
,-0.9848064308384642,4.848544301840492,-0.39530833818986366,-1.6230066361951738,0.22184149226564429,-0.3081499669083225,0.2686384444246218,0.27893850985751534,0.3962103111028983,0.22136968031011087,-1.4918891808136265,-0.4645664116517032,7.543493601486759,-0.6944054379310974
,-0.2654822159863026,2.855186067983791,-0.2553779697765444,-1.019709094301372,0.07220611040186467,-0.2186882645955318,0.5077266070955612,0.010054761796902578,0.5943464542869616,-0.2791365659442892,0.2702923864070821,-0.15455001151627976,5.152068081249264,-0.22475531996812434
,-0.6007719246620434,5.144345031396885,-0.07456357161559539,-0.32616175217835836,-0.20247576645969745,0.04654088024418013,0.23743477498866092,-0.217048672988015,0.10194900570665802,-0.2785132528548916,-0.2601991178204392,0.05690113681758277,2.9563657140809494,-0.26895096774671107
,-0.8811510939529847,6.162496180153647,-0.12888600340384204,-0.7385415312226445,-0.4535155590637967,-0.43277385008145136,-0.3440838245532592,-0.7985087423168709,-0.1828515191409176,-0.09192837725125143,-0.3084686917600997,-0.22109415343816524,3.553302646786429,0.0070496720148168586
,-0.4830578382611576,1.416905197687318,0.024332002935111965,-0.5020484198168509,-0.1603457552969731,-0.2478536504723924,-0.6684440896704037,-0.479218923883771,-0.07784470883335814,-0.3314934434908115,-0.6850149265783771,-0.37099128390038555,2.547840119775048,-0.3642310237516912
,-0.32732453009442736,-1.6121164500878553,0.05117420369212917,-0.3770794674073309,0.36981570150848503,-0.11851721962999923,-0.5921430492013912,-0.5535261824265452,-0.07252303798688489,-0.439695890765324,-0.7830466007785847,-0.07153386348379594,2.0769823920527215,-0.5589283563916295
,-0.8238987340280542,-2.459433169104877,-0.1995682164189671,-0.9182896563477739,0.32730392845243717,-0.5269475428172906,-0.7605692110756397,-0.9522032567689466,-0.7331771379846063,-0.4544691299019511,-1.3354033959021179,-0.24810352529665203,2.551978170208915,-0.6125449036743749
,-0.5437341181956501,1.135676646077794,-0.38667186836464923,-0.957929886807569,0.35234924209627877,-0.6341015249038122,-0.9284444983037963,-0.6054925733543781,-0.699541557922076,-0.6877433814029189,-1.510210904483736,-0.4310302098821673,-0.3221398298157091,-0.5653256615269607
,-0.4163852090569723,2.325195723929143,-0.24437444666404567,-0.5146808532244952,-0.3323713105042455,-0.13649960700584785,-0.19207505133598507,0.1281238999151787,0.36070756570411355,-0.29108304548908365,0.4389764090106073,-0.06595391694548171,5.105280536982586,-0.09120630642971402
,-0.11565599806564619,2.1720548380807636,-0.16689782597944552,-0.6789694037118351,-0.4449403860627802,0.609776939760645,0.3726053094726694,0.1495855222106176,0.6555472145789365,0.13234569498306772,1.1550880529362708,0.2526899341500505,3.8537907580591773,0.4039203970959262
,0.5330981776292351,1.4844884663649773,-0.05706283398573479,-1.049653482388159,-0.5418440220750461,0.4558612860658607,0.13131019773930527,-0.15964943623289993,-0.07970172111704,0.06507676041993407,0.024323042724324898,-0.10344453187552063,-0.3636347495336764,0.15620274780547866
,0.9477798764391302,1.6355246736692093,0.3287448956234874,-1.0327337390032307,-0.4002775761054903,-0.24911725494151693,0.03766033382428943,0.0734666358745159,0.45256161627252284,0.222024783539021,-0.5316740849205953,-0.3913514814022608,2.4267845604384637,-0.07040479116580249
,0.20737904222520434,3.0000762102622933,0.2460817485996119,-1.2232096241420307,-0.1482718164099747,-0.32952673495772844,-0.8705610259393256,-0.214986217215785,0.06011473164597311,0.14267795673233166,-0.761607050247549,-0.26997703902341225,1.065844982778081,-0.4275400042275661
,-0.2800843258840644,1.475232682915058,0.12991137483879284,-1.5364549261220575,-0.19286702466868133,-0.3696452152858711,-0.7342535450957525,0.02294783677515775,-0.20206029761097177,0.08739295332793377,-0.6191887983621023,-0.10105700892094428,4.856435065916514,-0.2717031178452715
,-0.37031021450412566,-2.8420132039385098,0.024171189819050143,-1.0892629633023236,-0.9509037256637983,-0.32916894318973233,-0.03460218759830968,-0.1888561982261498,0.24282790900782367,-0.5666375528628987,-1.4632977474168325,-0.15442127355734098,4.585484146776582,-0.5165129054856102
,-0.4611388635722699,-1.2126906524653895,-0.16212386948418006,-0.5094479696779238,-0.7054315393293719,-0.454993307827137,-0.4399531007204623,-0.5648603222104546,-0.01599839819201717,-0.7682837711376126,-0.9609794926596706,-0.11143653387286291,5.611068502070137,-0.3264807383538104
,-0.8429042591758131,-0.08773616750779865,-0.3813733317230703,-0.4912831986157961,0.3825868314856796,-0.6971117254882655,-0.5664527833545857,-0.4789998079459899,-0.047180023545305504,-0.5134053031654553,-0.13894787981415005,0.14790010933594855,7.917996849873496,-0.15350694828562197
